Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-274 E11430,A-687342,2025-11-06 04:24:38,2025-11-14,216157.2,216157.2,A0060112740006873420,8,-4
Destino-274 E11430,A-687343,2025-11-06 04:24:39,2025-11-14,216027.29,216027.29,A0060112740006873435,8,-4
Destino-274 E11430,A-686676,2025-11-04 12:04:03,2025-11-12,215875.73,215875.73,A0060112740006866760,8,-2
Destino-274 E11430,A-687741,2025-11-07 04:24:30,2025-11-15,238145.13,238145.13,A0060112740006877410,8,-5
Destino-274 E11430,A-687742,2025-11-07 04:24:31,2025-11-15,237978.59,237978.59,A0060112740006877426,8,-5
Destino-274 E11430,A-686667,2025-11-04 11:44:04,2025-11-12,215702.49,215702.49,A0060112740006866674,8,-2
Destino-274 E11430,A-686041,2025-11-02 23:04:04,2025-11-10,236241.88,236241.88,A0060112740006860418,8,0
Destino-274 E11430,A-686044,2025-11-02 23:13:59,2025-11-10,236027.76,236027.76,A0060112740006860445,8,0
Destino-274 E11430,A-688307,2025-11-08 10:24:04,2025-11-16,218027.39,218027.39,A0060112740006883078,8,-6
Destino-274 E11430,A-688358,2025-11-08 12:34:09,2025-11-16,218005.52,218005.52,A0060112740006883580,8,-6
