Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-261 E13511,A-687490,2025-11-06 11:24:00,2025-11-24,216556.3,216556.3,A1010612610006874906,18,-14
Destino-261 E13511,A-687491,2025-11-06 11:24:01,2025-11-24,216491.12,216491.12,A1010612610006874912,18,-14
Destino-261 E13511,A-687796,2025-11-07 07:04:01,2025-11-25,236503.78,236503.78,A1010612610006877960,18,-15
Destino-261 E13511,A-687813,2025-11-07 07:44:03,2025-11-25,217681.69,217681.69,A1010612610006878131,18,-15
Destino-261 E13511,A-688563,2025-11-09 09:54:00,2025-11-27,217810.91,217810.91,A1010612610006885632,18,-17
Destino-261 E13511,A-688579,2025-11-09 11:04:01,2025-11-27,240732.64,240732.64,A1010612610006885797,18,-17
Destino-261 E13511,A-683598,2025-10-27 00:05:11,2025-11-14,212480.25,212480.25,A1010612610006835986,18,-4
Destino-261 E13511,A-683599,2025-10-27 00:05:12,2025-11-14,212458.84,212458.84,A1010612610006835992,18,-4
Destino-261 E13511,A-683159,2025-10-25 09:54:03,2025-11-12,338945.95,338945.95,A1010612610006831590,18,-2
Destino-261 E13511,A-683215,2025-10-25 09:54:47,2025-11-12,318934.36,318934.36,A1010612610006832150,18,-2
Destino-261 E13511,A-685579,2025-11-01 01:54:02,2025-11-19,236125.56,236125.56,A1010612610006855790,18,-9
Destino-261 E13511,A-685593,2025-11-01 02:24:05,2025-11-19,216075.02,216075.02,A1010612610006855939,18,-9
Destino-261 E13511,A-685893,2025-11-01 19:34:02,2025-11-19,215966.46,215966.46,A1010612610006858939,18,-9
Destino-261 E13511,A-685896,2025-11-01 19:44:01,2025-11-19,231515.68,231515.68,A1010612610006858966,18,-9
Destino-261 E13511,A-684979,2025-10-30 10:45:12,2025-11-17,212523.04,212523.04,A1010612610006849792,18,-7
Destino-261 E13511,A-684983,2025-10-30 10:55:11,2025-11-17,212523.04,212523.04,A1010612610006849839,18,-7
Destino-261 E13511,A-684612,2025-10-29 11:45:14,2025-11-16,233994.83,233994.83,A1010612610006846127,18,-6
Destino-261 E13511,A-684615,2025-10-29 11:55:10,2025-11-16,212699.77,212699.77,A1010612610006846153,18,-6
Destino-261 E13511,A-686424,2025-11-03 22:24:05,2025-11-21,232026.44,232026.44,A1010612610006864246,18,-11
Destino-261 E13511,A-686435,2025-11-03 22:44:03,2025-11-21,216140.13,216140.13,A1010612610006864352,18,-11
Destino-261 E13511,A-687066,2025-11-05 14:34:53,2025-11-23,216357.28,216357.28,A1010612610006870669,18,-13
Destino-261 E13511,A-687067,2025-11-05 14:34:54,2025-11-23,234801.78,234801.78,A1010612610006870674,18,-13
