Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-508 E12064,A-687113,2025-11-05 14:35:33,2025-11-20,215047.44,215047.44,A1012905080006871138,15,-10
Destino-508 E12064,A-687116,2025-11-05 14:35:35,2025-11-20,215178.33,215178.33,A1012905080006871165,15,-10
Destino-508 E12064,A-686975,2025-11-05 07:04:01,2025-11-20,237485.1,237485.1,A1012905080006869754,15,-10
Destino-508 E12064,A-688031,2025-11-07 17:44:05,2025-11-22,323040.19,323040.19,A1012905080006880318,15,-12
Destino-508 E12064,A-688016,2025-11-07 16:44:01,2025-11-22,355700.87,355700.87,A1012905080006880164,15,-12
Destino-508 E12064,A-686967,2025-11-05 06:44:00,2025-11-20,238155.57,238155.57,A1012905080006869674,15,-10
Destino-508 E12064,A-686844,2025-11-04 20:04:00,2025-11-19,227591.31,227591.31,A1012905080006868449,15,-9
Destino-508 E12064,A-686846,2025-11-04 20:24:00,2025-11-19,227591.31,227591.31,A1012905080006868460,15,-9
Destino-508 E12064,A-686797,2025-11-04 17:04:21,2025-11-19,354790.96,354790.96,A1012905080006867974,15,-9
Destino-508 E12064,A-686810,2025-11-04 17:33:59,2025-11-19,322582.06,322582.06,A1012905080006868103,15,-9
Destino-508 E12064,A-685484,2025-10-31 19:30:18,2025-11-15,215112.88,215112.88,A1012905080006854840,15,-5
Destino-508 E12064,A-685346,2025-10-31 11:45:13,2025-11-15,231736.32,231736.32,A1012905080006853461,15,-5
Destino-508 E12064,A-685348,2025-10-31 11:55:11,2025-11-15,231923.65,231923.65,A1012905080006853482,15,-5
