Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-448 E01535,A-686445,2025-11-03 23:24:00,2025-11-13,236337.39,236337.39,A1012644480006864454,10,-3
Destino-448 E01535,A-686452,2025-11-03 23:44:01,2025-11-13,217475.94,217475.94,A1012644480006864529,10,-3
Destino-448 E01535,A-685604,2025-11-01 03:04:01,2025-11-11,235767.57,235767.57,A1012644480006856042,10,-1
Destino-448 E01535,A-685605,2025-11-01 03:04:01,2025-11-11,217454.09,217454.09,A1012644480006856057,10,-1
Destino-448 E01535,A-688091,2025-11-07 22:24:01,2025-11-17,355978.17,355978.17,A1012644480006880912,10,-7
Destino-448 E01535,A-688098,2025-11-07 22:44:00,2025-11-17,325820.8,325820.8,A1012644480006880981,10,-7
Destino-448 E01535,A-687713,2025-11-07 04:24:09,2025-11-17,237595.76,237595.76,A1012644480006877135,10,-7
Destino-448 E01535,A-687714,2025-11-07 04:24:09,2025-11-17,217410.39,217410.39,A1012644480006877141,10,-7
Destino-448 E01535,A-687566,2025-11-06 15:24:01,2025-11-16,236194.95,236194.95,A1012644480006875664,10,-6
Destino-448 E01535,A-687580,2025-11-06 15:44:02,2025-11-16,216995.47,216995.47,A1012644480006875802,10,-6
Destino-448 E01535,A-688585,2025-11-09 11:24:00,2025-11-19,218274.4,218274.4,A1012644480006885856,10,-9
Destino-448 E01535,A-688586,2025-11-09 12:04:00,2025-11-19,241313.68,241313.68,A1012644480006885862,10,-9
