Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-536 E14172,A-688090,2025-11-07 22:24:01,2025-11-21,215527.14,215527.14,A1010585360006880908,14,-11
Destino-536 E14172,A-688093,2025-11-07 22:24:03,2025-11-21,215527.14,215527.14,A1010585360006880935,14,-11
Destino-536 E14172,A-687482,2025-11-06 10:54:00,2025-11-20,214922.81,214922.81,A1010585360006874829,14,-10
Destino-536 E14172,A-687496,2025-11-06 11:24:05,2025-11-20,230393.02,230393.02,A1010585360006874963,14,-10
Destino-536 E14172,A-686419,2025-11-03 22:24:01,2025-11-17,215527.14,215527.14,A1010585360006864196,14,-7
Destino-536 E14172,A-686425,2025-11-03 22:34:00,2025-11-17,215613.48,215613.48,A1010585360006864254,14,-7
Destino-536 E14172,A-685816,2025-11-01 15:04:03,2025-11-15,229746.55,229746.55,A1010585360006858160,14,-5
Destino-536 E14172,A-685831,2025-11-01 15:24:03,2025-11-15,234265.7,234265.7,A1010585360006858314,14,-5
Destino-536 E14172,A-687071,2025-11-05 14:34:57,2025-11-19,236496.59,236496.59,A1010585360006870715,14,-9
Destino-536 E14172,A-687072,2025-11-05 14:34:58,2025-11-19,214728.58,214728.58,A1010585360006870721,14,-9
Destino-536 E14172,A-684466,2025-10-29 04:25:33,2025-11-12,235320.91,235320.91,A1010585360006844663,14,-2
Destino-536 E14172,A-684467,2025-10-29 04:25:34,2025-11-12,211945.81,211945.81,A1010585360006844678,14,-2
Destino-536 E14172,A-688693,2025-11-10 04:24:31,2025-11-24,217966.85,217966.85,A1010585360006886936,14,-14
Destino-536 E14172,A-688694,2025-11-10 04:24:32,2025-11-24,217901.39,217901.39,A1010585360006886942,14,-14
