Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-174 E08238,A-687187,2025-11-05 17:34:00,2025-11-20,215485.57,215485.57,A0090061740006871873,15,-10
Destino-174 E08238,A-687189,2025-11-05 17:43:59,2025-11-20,224748.95,224748.95,A0090061740006871895,15,-10
Destino-174 E08238,A-683309,2025-10-25 12:30:31,2025-11-09,226896.55,226896.55,A0090061740006833098,15,1
Destino-174 E08238,A-683323,2025-10-25 13:15:17,2025-11-09,226919.49,226919.49,A0090061740006833237,15,1
Destino-174 E08238,A-684327,2025-10-28 17:05:12,2025-11-12,226919.49,226919.49,A0090061740006843275,15,-2
Destino-174 E08238,A-684334,2025-10-28 17:15:18,2025-11-12,226919.49,226919.49,A0090061740006843340,15,-2
Destino-174 E08238,A-684948,2025-10-30 08:05:20,2025-11-14,341113.59,255576.81,A0090061740006849483,15,-4
Destino-174 E08238,A-684952,2025-10-30 08:15:17,2025-11-14,322571.8,322571.8,A0090061740006849521,15,-4
Destino-174 E08238,A-685468,2025-10-31 18:38:46,2025-11-15,227011.27,227011.27,A0090061740006854686,15,-5
Destino-174 E08238,A-685478,2025-10-31 19:30:13,2025-11-15,226827.71,226827.71,A0090061740006854787,15,-5
Destino-174 E08238,A-686215,2025-11-03 12:04:01,2025-11-18,232395.45,232395.45,A0090061740006862157,15,-8
Destino-174 E08238,A-686230,2025-11-03 12:14:08,2025-11-18,232395.45,232395.45,A0090061740006862301,15,-8
Destino-174 E08238,A-687508,2025-11-06 11:44:03,2025-11-21,232207.61,232207.61,A0090061740006875087,15,-11
Destino-174 E08238,A-687527,2025-11-06 12:54:28,2025-11-21,232184.13,232184.13,A0090061740006875274,15,-11
Destino-174 E08238,A-687828,2025-11-07 08:04:04,2025-11-22,232536.32,232536.32,A0090061740006878280,15,-12
Destino-174 E08238,A-687821,2025-11-07 07:54:03,2025-11-22,232818.07,232818.07,A0090061740006878211,15,-12
Destino-174 E08238,A-688865,2025-11-10 11:44:04,2025-11-25,235753.9,235753.9,A0090061740006888653,15,-15
Destino-174 E08238,A-688867,2025-11-10 11:54:01,2025-11-25,235706.34,235706.34,A0090061740006888674,15,-15
