Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-200 E02388,A-686287,2025-11-03 15:13:59,2025-12-03,428777.87,428777.87,A0010012000006862878,30,-23
Destino-200 E02388,A-685157,2025-10-30 20:09:13,2025-11-29,449704.69,385469.69,,30,-19
Destino-200 E02388,A-685422,2025-10-31 15:45:14,2025-11-30,427953.58,427953.58,A0010012000006854222,30,-20
Destino-200 E02388,A-687086,2025-11-05 14:35:10,2025-12-05,467510.78,467510.78,A0010012000006870864,30,-25
Destino-200 E02388,A-687837,2025-11-07 08:29:37,2025-12-07,428517.61,428517.61,A0010012000006878378,30,-27
Destino-200 E02388,A-679613,2025-10-15 15:15:14,2025-11-14,427758.34,427758.34,A0010012000006796132,30,-4
Destino-200 E02388,A-677841,2025-10-10 11:05:11,2025-11-09,429146.63,429146.63,A0010012000006778415,30,1
Destino-200 E02388,A-679126,2025-10-14 12:15:12,2025-11-13,347485.55,347485.55,A0010012000006791266,30,-3
Destino-200 E02388,A-679147,2025-10-14 12:45:13,2025-11-13,352883.16,352883.16,A0010012000006791473,30,-3
Destino-200 E02388,A-680774,2025-10-18 12:05:17,2025-11-17,470908.7,470908.7,A0010012000006807740,30,-7
Destino-200 E02388,A-684366,2025-10-28 19:05:13,2025-11-27,428973.06,428973.06,A0010012000006843667,30,-17
Destino-200 E02388,A-684373,2025-10-28 19:25:15,2025-11-27,467415.3,467415.3,A0010012000006843731,30,-17
Destino-200 E02388,A-683533,2025-10-26 11:41:10,2025-11-25,321165.87,321165.87,A0010012000006835334,30,-15
Destino-200 E02388,A-680411,2025-10-17 13:55:11,2025-11-16,428712.79,428712.79,A0010012000006804117,30,-6
Destino-200 E02388,A-682560,2025-10-23 16:15:12,2025-11-22,427975.25,427975.25,A0010012000006825605,30,-12
