Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-224 E10010,A-685723,2025-11-01 10:44:03,2025-12-01,425762.71,425762.71,A0010012240006857233,30,-21
Destino-224 E10010,A-684760,2025-10-29 20:15:18,2025-11-28,514554.34,432145.16,A0010012240006847605,30,-18
Destino-224 E10010,A-684778,2025-10-29 21:45:11,2025-11-28,489709.58,489709.58,A0010012240006847781,30,-18
Destino-224 E10010,A-681013,2025-10-19 17:45:11,2025-11-18,490165.1,490165.1,A0010012240006810133,30,-8
Destino-224 E10010,A-682074,2025-10-22 13:15:11,2025-11-21,446768.02,446768.02,A0010012240006820741,30,-11
Destino-224 E10010,A-682092,2025-10-22 14:25:14,2025-11-21,426673.78,426673.78,A0010012240006820923,30,-11
Destino-224 E10010,A-677879,2025-10-10 12:15:18,2025-11-09,459007.62,459007.62,A0010012240006778799,30,1
Destino-224 E10010,A-680811,2025-10-18 13:35:13,2025-11-17,447901.83,447901.83,A0010012240006808110,30,-7
Destino-224 E10010,A-678538,2025-10-12 20:55:11,2025-11-11,962917.02,962917.02,A0010012240006785385,30,-1
Destino-224 E10010,A-679914,2025-10-16 09:55:14,2025-11-15,427623.31,420318.14,A0010012240006799144,30,-5
Destino-224 E10010,A-683555,2025-10-26 14:55:10,2025-11-25,681376.51,681376.51,A0010012240006835553,30,-15
Destino-224 E10010,A-683558,2025-10-26 17:05:11,2025-11-25,719623.36,719623.36,A0010012240006835580,30,-15
Destino-224 E10010,A-688754,2025-11-10 07:41:36,2025-12-10,684586.98,684586.98,A0010012240006887549,30,-30
Destino-224 E10010,A-688401,2025-11-08 15:04:00,2025-12-08,715559.86,715559.86,A0010012240006884016,30,-28
Destino-224 E10010,A-687550,2025-11-06 14:54:02,2025-12-06,957662.47,957662.47,A0010012240006875507,30,-26
