Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-253 E12526,A-687226,2025-11-05 20:34:00,2025-11-24,225650.21,225650.21,A1010542530006872265,19,-14
Destino-253 E12526,A-687229,2025-11-05 20:43:59,2025-11-24,225581.45,225581.45,A1010542530006872292,19,-14
Destino-253 E12526,A-687095,2025-11-05 14:35:17,2025-11-24,348904.97,348904.97,A1010542530006870953,19,-14
Destino-253 E12526,A-687109,2025-11-05 14:35:30,2025-11-24,323182.25,323182.25,A1010542530006871092,19,-14
Destino-253 E12526,A-686384,2025-11-03 19:33:59,2025-11-22,323532.63,323532.63,A1010542530006863842,19,-12
Destino-253 E12526,A-686390,2025-11-03 19:54:00,2025-11-22,348857.99,348857.99,A1010542530006863901,19,-12
Destino-253 E12526,A-685763,2025-11-01 12:24:06,2025-11-20,322152.91,322152.91,A1010542530006857634,19,-10
Destino-253 E12526,A-685773,2025-11-01 12:43:59,2025-11-20,348646.55,348646.55,A1010542530006857735,19,-10
Destino-253 E12526,A-685791,2025-11-01 13:54:01,2025-11-20,225420.94,225420.94,A1010542530006857917,19,-10
Destino-253 E12526,A-685792,2025-11-01 13:54:01,2025-11-20,225398.03,225398.03,A1010542530006857923,19,-10
Destino-253 E12526,A-685291,2025-10-31 07:45:15,2025-11-19,341377.61,341377.61,A1010542530006852914,19,-9
Destino-253 E12526,A-685303,2025-10-31 08:05:15,2025-11-19,341079.08,341079.08,A1010542530006853031,19,-9
Destino-253 E12526,A-684213,2025-10-28 11:25:11,2025-11-16,679477.7,204477.7,A1010542530006842131,19,-6
Destino-253 E12526,A-688778,2025-11-10 08:04:02,2025-11-29,678601.68,678601.68,A1010542530006887780,19,-19
Destino-253 E12526,A-688378,2025-11-08 13:44:00,2025-11-27,225455.78,225455.78,A1010542530006883784,19,-17
Destino-253 E12526,A-688329,2025-11-08 11:44:05,2025-11-27,741442.12,741442.12,A1010542530006883295,19,-17
Destino-253 E12526,A-688375,2025-11-08 13:34:01,2025-11-27,225181.03,225181.03,A1010542530006883757,19,-17
Destino-253 E12526,A-687422,2025-11-06 07:54:01,2025-11-25,680988.82,680988.82,A1010542530006874226,19,-15
Destino-253 E12526,A-687514,2025-11-06 12:04:00,2025-11-25,732392.68,732392.68,A1010542530006875143,19,-15
