Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-181 E11421,A-684961,2025-10-30 09:05:12,2025-11-14,216248.14,216248.14,A0090091810006849617,15,-4
Destino-181 E11421,A-687547,2025-11-06 14:54:00,2025-11-21,215264.31,215264.31,A0090091810006875477,15,-11
Destino-181 E11421,A-687545,2025-11-06 14:24:00,2025-11-21,237719.12,237719.12,A0090091810006875456,15,-11
Destino-181 E11421,A-688252,2025-11-08 08:34:00,2025-11-23,216313.74,216313.74,A0090091810006882527,15,-13
Destino-181 E11421,A-684190,2025-10-28 10:15:16,2025-11-12,215723.43,215723.43,A0090091810006841901,15,-2
Destino-181 E11421,A-684197,2025-10-28 10:25:15,2025-11-12,215723.43,215723.43,A0090091810006841970,15,-2
Destino-181 E11421,A-684959,2025-10-30 08:45:13,2025-11-14,227852.72,159006.49,A0090091810006849591,15,-4
Destino-181 E11421,A-685382,2025-10-31 13:35:11,2025-11-15,232260.78,232260.78,A0090091810006853820,15,-5
Destino-181 E11421,A-685391,2025-10-31 13:45:15,2025-11-15,215133.12,215133.12,A0090091810006853916,15,-5
Destino-181 E11421,A-685704,2025-11-01 09:44:02,2025-11-16,216051.37,216051.37,A0090091810006857048,15,-6
Destino-181 E11421,A-685708,2025-11-01 10:04:01,2025-11-16,215985.78,215985.78,A0090091810006857080,15,-6
Destino-181 E11421,A-686653,2025-11-04 11:24:01,2025-11-19,227911.4,227911.4,A0090091810006866538,15,-9
Destino-181 E11421,A-686677,2025-11-04 12:04:04,2025-11-19,215985.78,215985.78,A0090091810006866772,15,-9
Destino-181 E11421,A-687964,2025-11-07 13:44:02,2025-11-22,215417.34,215417.34,A0090091810006879640,15,-12
Destino-181 E11421,A-687957,2025-11-07 13:24:01,2025-11-22,227495.98,227495.98,A0090091810006879575,15,-12
Destino-181 E11421,A-688261,2025-11-08 08:44:01,2025-11-23,216204.41,216204.41,A0090091810006882612,15,-13
