Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-182 E03378,A-688880,2025-11-10 12:24:01,2025-11-25,352788.83,352788.83,A0090101820006888805,15,-15
Destino-182 E03378,A-684941,2025-10-30 08:05:15,2025-11-14,323268.98,323268.98,A0090101820006849412,15,-4
Destino-182 E03378,A-684953,2025-10-30 08:25:11,2025-11-14,337987.07,337987.07,A0090101820006849534,15,-4
Destino-182 E03378,A-686220,2025-11-03 12:14:00,2025-11-18,323050.17,323050.17,A0090101820006862208,15,-8
Destino-182 E03378,A-688268,2025-11-08 09:04:01,2025-11-23,235565.06,235565.06,A0090101820006882688,15,-13
Destino-182 E03378,A-688272,2025-11-08 09:04:04,2025-11-23,235446.16,235446.16,A0090101820006882726,15,-13
Destino-182 E03378,A-687090,2025-11-05 14:35:13,2025-11-20,214586.35,214586.35,A0090101820006870907,15,-10
Destino-182 E03378,A-687103,2025-11-05 14:35:24,2025-11-20,214586.35,214586.35,A0090101820006871030,15,-10
Destino-182 E03378,A-684944,2025-10-30 08:05:17,2025-11-14,715793.95,715793.95,A0090101820006849449,15,-4
Destino-182 E03378,A-685448,2025-10-31 17:05:02,2025-11-15,340241.32,340241.32,A0090101820006854482,15,-5
Destino-182 E03378,A-685458,2025-10-31 17:22:36,2025-11-15,322043.64,322043.64,A0090101820006854583,15,-5
Destino-182 E03378,A-688859,2025-11-10 11:44:00,2025-11-25,322393.75,322393.75,A0090101820006888593,15,-15
Destino-182 E03378,A-686158,2025-11-03 08:34:00,2025-11-18,339518.52,339518.52,A0090101820006861589,15,-8
