Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-238 E08350,A-687529,2025-11-06 12:54:38,2025-12-06,217605.41,217605.41,A0010012380006875298,30,-26
Destino-238 E08350,A-687509,2025-11-06 11:44:04,2025-12-06,217692.57,217692.57,A0010012380006875095,30,-26
Destino-238 E08350,A-686184,2025-11-03 10:34:00,2025-12-03,217997.61,217997.61,A0010012380006861844,30,-23
Destino-238 E08350,A-686190,2025-11-03 10:44:01,2025-12-03,217888.66,217888.66,A0010012380006861903,30,-23
Destino-238 E08350,A-685460,2025-10-31 17:40:35,2025-11-30,522241.42,522241.42,A0010012380006854603,30,-20
Destino-238 E08350,A-683754,2025-10-27 10:35:12,2025-11-26,434491.78,406719.06,A0010012380006837544,30,-16
Destino-238 E08350,A-681755,2025-10-21 18:05:12,2025-11-20,217191.42,216857.37,A0010012380006817558,30,-10
Destino-238 E08350,A-681759,2025-10-21 18:15:15,2025-11-20,217126.05,217126.05,A0010012380006817591,30,-10
Destino-238 E08350,A-678325,2025-10-11 13:35:12,2025-11-10,217147.84,217147.84,A0010012380006783257,30,0
Destino-238 E08350,A-678326,2025-10-11 13:45:11,2025-11-10,217060.68,217060.68,A0010012380006783263,30,0
