Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-311 E07837,A-687966,2025-11-07 13:54:00,2025-11-22,215299.17,215299.17,A1010933110006879667,15,-12
Destino-311 E07837,A-687967,2025-11-07 14:04:00,2025-11-22,215169.11,215169.11,A1010933110006879672,15,-12
Destino-311 E07837,A-685929,2025-11-02 06:24:01,2025-11-17,217466.91,217466.91,A1010933110006859299,15,-7
Destino-311 E07837,A-685932,2025-11-02 06:34:01,2025-11-17,217748.7,217748.7,A1010933110006859321,15,-7
Destino-311 E07837,A-685814,2025-11-01 15:04:01,2025-11-16,215147.43,215147.43,A1010933110006858143,15,-6
Destino-311 E07837,A-685822,2025-11-01 15:14:01,2025-11-16,235678.33,235678.33,A1010933110006858223,15,-6
Destino-311 E07837,A-687802,2025-11-07 07:24:00,2025-11-22,239322.11,239322.11,A1010933110006878021,15,-12
Destino-311 E07837,A-687806,2025-11-07 07:34:01,2025-11-22,237869.36,237869.36,A1010933110006878063,15,-12
Destino-311 E07837,A-687414,2025-11-06 07:24:06,2025-11-21,216534.76,216534.76,A1010933110006874147,15,-11
Destino-311 E07837,A-687420,2025-11-06 07:44:00,2025-11-21,216426.39,216426.39,A1010933110006874205,15,-11
