Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-268 E00616,A-686609,2025-11-04 09:24:00,2025-12-04,686872.21,686872.21,A0010042680006866097,30,-24
Destino-268 E00616,A-685738,2025-11-01 11:13:59,2025-12-01,723224.95,723224.95,A0010042680006857385,30,-21
Destino-268 E00616,A-687540,2025-11-06 13:54:21,2025-12-06,684126.81,684126.81,A0010042680006875409,30,-26
Destino-268 E00616,A-686649,2025-11-04 11:14:00,2025-12-04,764574.58,764574.58,A0010042680006866492,30,-24
Destino-268 E00616,A-678749,2025-10-13 13:25:14,2025-11-12,684736.9,684736.9,A0010042680006787498,30,-2
Destino-268 E00616,A-678810,2025-10-13 16:05:16,2025-11-12,681642.9,681642.9,A0010042680006788101,30,-2
Destino-268 E00616,A-679163,2025-10-14 13:35:11,2025-11-13,746667.11,746667.11,A0010042680006791632,30,-3
Destino-268 E00616,A-680672,2025-10-18 07:45:16,2025-11-17,684780.46,684780.46,A0010042680006806722,30,-7
Destino-268 E00616,A-681654,2025-10-21 13:05:14,2025-11-20,729207.94,729207.94,A0010042680006816547,30,-10
Destino-268 E00616,A-681567,2025-10-21 09:05:11,2025-11-20,746878.3,746878.3,A0010042680006815677,30,-10
Destino-268 E00616,A-681372,2025-10-20 19:25:12,2025-11-19,681926.12,681926.12,A0010042680006813728,30,-9
Destino-268 E00616,A-677828,2025-10-10 10:05:15,2025-11-09,751422.39,751422.39,A0010042680006778281,30,1
Destino-268 E00616,A-682921,2025-10-24 13:55:14,2025-11-23,217104.26,91339.38,A0010042680006829213,30,-13
Destino-268 E00616,A-682922,2025-10-24 14:05:13,2025-11-23,217104.26,217104.26,A0010042680006829229,30,-13
Destino-268 E00616,A-683822,2025-10-27 13:45:16,2025-11-26,681926.12,681926.12,A0010042680006838227,30,-16
Destino-268 E00616,A-683300,2025-10-25 12:05:13,2025-11-24,745744.35,745744.35,A0010042680006833009,30,-14
Destino-268 E00616,A-684218,2025-10-28 11:35:11,2025-11-27,684039.63,684039.63,A0010042680006842185,30,-17
Destino-268 E00616,A-684617,2025-10-29 12:05:12,2025-11-28,746789.24,746789.24,A0010042680006846176,30,-18
Destino-268 E00616,A-688804,2025-11-10 09:34:11,2025-12-10,370433.71,370433.71,A0010042680006888043,30,-30
Destino-268 E00616,A-688807,2025-11-10 09:44:01,2025-12-10,369229.25,369229.25,A0010042680006888079,30,-30
