Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-487 E14748,A-687210,2025-11-05 19:14:00,2025-11-15,234919.99,234919.99,A1012824870006872104,10,-5
Destino-487 E14748,A-687213,2025-11-05 19:24:01,2025-11-15,235014.54,235014.54,A1012824870006872131,10,-5
Destino-487 E14748,A-688097,2025-11-07 22:34:02,2025-11-17,216711.8,216711.8,A1012824870006880974,10,-7
Destino-487 E14748,A-688107,2025-11-07 23:04:02,2025-11-17,215842.89,215842.89,A1012824870006881070,10,-7
Destino-487 E14748,A-687993,2025-11-07 15:24:02,2025-11-17,231375.85,231375.85,A1012824870006879937,10,-7
Destino-487 E14748,A-687995,2025-11-07 15:34:00,2025-11-17,230702.21,230702.21,A1012824870006879958,10,-7
Destino-487 E14748,A-687361,2025-11-06 04:24:52,2025-11-16,217363.52,217363.52,A1012824870006873612,10,-6
Destino-487 E14748,A-687362,2025-11-06 04:24:53,2025-11-16,216559.75,216559.75,A1012824870006873628,10,-6
Destino-487 E14748,A-688587,2025-11-09 12:04:01,2025-11-19,240443.08,240443.08,A1012824870006885876,10,-9
Destino-487 E14748,A-688588,2025-11-09 12:13:59,2025-11-19,240443.08,240443.08,A1012824870006885882,10,-9
Destino-487 E14748,A-688712,2025-11-10 04:24:46,2025-11-20,217425.12,217425.12,A1012824870006887125,10,-10
Destino-487 E14748,A-688713,2025-11-10 04:24:47,2025-11-20,217381.49,217381.49,A1012824870006887130,10,-10
