Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-568 E15079,A-688773,2025-11-10 07:58:05,2025-11-17,477610.23,477610.23,A0130115680006887736,7,-7
Destino-568 E15079,A-688514,2025-11-09 04:24:02,2025-11-16,449036.1,449036.1,A0130115680006885143,7,-6
Destino-568 E15079,A-688501,2025-11-08 23:04:00,2025-11-15,468108.89,468108.89,A0130115680006885014,7,-5
Destino-568 E15079,A-688503,2025-11-08 23:13:59,2025-11-15,493844.18,493844.18,A0130115680006885035,7,-5
Destino-568 E15079,A-687727,2025-11-07 04:24:19,2025-11-14,448628.83,443974.43,A0130115680006877277,7,-4
