Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-228 E03871,A-687110,2025-11-05 14:35:31,2025-12-05,763239.31,763239.31,A0010012280006871108,30,-25
Destino-228 E03871,A-687254,2025-11-05 22:24:04,2025-12-05,217627.19,217627.19,A0010012280006872542,30,-25
Destino-228 E03871,A-687255,2025-11-05 22:33:59,2025-12-05,217648.99,217648.99,A0010012280006872557,30,-25
Destino-228 E03871,A-687042,2025-11-05 14:34:35,2025-12-05,231370.11,231370.11,A0010012280006870426,30,-25
Destino-228 E03871,A-687047,2025-11-05 14:34:39,2025-12-05,231231.58,231231.58,A0010012280006870473,30,-25
Destino-228 E03871,A-687073,2025-11-05 14:34:59,2025-12-05,685543.06,685543.06,A0010012280006870734,30,-25
Destino-228 E03871,A-688759,2025-11-10 07:44:02,2025-12-10,687743.77,687743.77,A0010012280006887599,30,-30
Destino-228 E03871,A-682820,2025-10-24 09:05:24,2025-11-23,356063.26,356063.26,A0010012280006828209,30,-13
Destino-228 E03871,A-682856,2025-10-24 10:55:16,2025-11-23,356063.26,356063.26,A0010012280006828566,30,-13
Destino-228 E03871,A-683050,2025-10-24 21:45:13,2025-11-23,325678.18,325678.18,A0010012280006830503,30,-13
Destino-228 E03871,A-683054,2025-10-24 22:05:11,2025-11-23,325656.39,325656.39,A0010012280006830546,30,-13
Destino-228 E03871,A-682981,2025-10-24 16:45:13,2025-11-23,344912.62,344912.62,A0010012280006829818,30,-13
Destino-228 E03871,A-682984,2025-10-24 17:05:13,2025-11-23,325264.21,325264.21,A0010012280006829845,30,-13
Destino-228 E03871,A-680498,2025-10-17 18:45:13,2025-11-16,217104.26,217104.26,A0010012280006804983,30,-6
Destino-228 E03871,A-679840,2025-10-16 06:35:13,2025-11-15,357034.42,357034.42,A0010012280006798409,30,-5
Destino-228 E03871,A-679843,2025-10-16 06:45:12,2025-11-15,356487.15,356487.15,A0010012280006798436,30,-5
Destino-228 E03871,A-680504,2025-10-17 18:55:15,2025-11-16,217038.89,217038.89,A0010012280006805047,30,-6
Destino-228 E03871,A-678704,2025-10-13 10:45:13,2025-11-12,684192.2,684192.2,A0010012280006787044,30,-2
Destino-228 E03871,A-679108,2025-10-14 11:05:11,2025-11-13,732236.01,732236.01,A0010012280006791082,30,-3
Destino-228 E03871,A-679682,2025-10-15 19:05:13,2025-11-14,684627.96,684627.96,A0010012280006796822,30,-4
Destino-228 E03871,A-680260,2025-10-17 07:35:13,2025-11-16,684932.97,684932.97,A0010012280006802601,30,-6
Destino-228 E03871,A-678390,2025-10-11 16:45:16,2025-11-10,217147.84,217147.84,A0010012280006783906,30,0
Destino-228 E03871,A-678392,2025-10-11 16:55:11,2025-11-10,217169.62,217169.62,A0010012280006783928,30,0
Destino-228 E03871,A-677880,2025-10-10 12:15:19,2025-11-09,326070.38,326070.38,A0010012280006778801,30,1
Destino-228 E03871,A-677884,2025-10-10 12:25:14,2025-11-09,325896.07,325896.07,A0010012280006778844,30,1
Destino-228 E03871,A-678623,2025-10-13 06:05:11,2025-11-12,358200.33,358200.33,A0010012280006786235,30,-2
Destino-228 E03871,A-678624,2025-10-13 06:15:12,2025-11-12,357486.52,357486.52,A0010012280006786241,30,-2
Destino-228 E03871,A-678898,2025-10-13 21:35:11,2025-11-12,217387.52,217387.52,A0010012280006788984,30,-2
Destino-228 E03871,A-678899,2025-10-13 21:45:11,2025-11-12,217474.66,217474.66,A0010012280006788990,30,-2
Destino-228 E03871,A-682037,2025-10-22 11:15:17,2025-11-21,685499.52,499256.18,A0010012280006820375,30,-11
Destino-228 E03871,A-681397,2025-10-20 20:35:12,2025-11-19,684388.29,684388.29,A0010012280006813977,30,-9
Destino-228 E03871,A-681605,2025-10-21 11:05:12,2025-11-20,731091.05,731091.05,A0010012280006816055,30,-10
Destino-228 E03871,A-683887,2025-10-27 16:05:14,2025-11-26,216101.97,216101.97,A0010012280006838879,30,-16
Destino-228 E03871,A-683894,2025-10-27 16:15:17,2025-11-26,216995.32,216995.32,A0010012280006838945,30,-16
Destino-228 E03871,A-684012,2025-10-27 22:45:15,2025-11-26,516374.35,516374.35,A0010012280006840127,30,-16
Destino-228 E03871,A-684025,2025-10-27 23:05:16,2025-11-26,168275.41,168275.41,A0010012280006840254,30,-16
Destino-228 E03871,A-684522,2025-10-29 07:25:14,2025-11-28,722292.47,722292.47,A0010012280006845222,30,-18
Destino-228 E03871,A-684565,2025-10-29 09:55:15,2025-11-28,685150.91,685150.91,A0010012280006845652,30,-18
Destino-228 E03871,A-686218,2025-11-03 12:04:03,2025-12-03,685368.78,685368.78,A0010012280006862185,30,-23
Destino-228 E03871,A-686006,2025-11-02 11:53:59,2025-12-02,217496.45,217496.45,A0010012280006860068,30,-22
Destino-228 E03871,A-686007,2025-11-02 12:04:00,2025-12-02,217365.73,217365.73,A0010012280006860073,30,-22
