Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-225 E09323,A-682889,2025-10-24 11:55:12,2025-11-23,797767.42,797767.42,A0010012250006828899,30,-13
Destino-225 E09323,A-679971,2025-10-16 12:45:27,2025-11-15,787618.33,781627.5,A0010012250006799718,30,-5
Destino-225 E09323,A-679724,2025-10-15 22:21:51,2025-11-14,320777.05,320777.05,A0010012250006797246,30,-4
Destino-225 E09323,A-677897,2025-10-10 12:55:11,2025-11-09,661680.55,661680.55,A0010012250006778975,30,1
Destino-225 E09323,A-677910,2025-10-10 13:34:31,2025-11-09,341690.0,341690.0,A0010012250006779104,30,1
Destino-225 E09323,A-681175,2025-10-20 10:17:45,2025-11-19,342315.18,342315.18,,30,-9
Destino-225 E09323,A-680664,2025-10-18 07:33:47,2025-11-17,342380.62,342380.62,A0010012250006806644,30,-7
Destino-225 E09323,A-686755,2025-11-04 15:24:04,2025-12-04,675216.14,675216.14,A0010012250006867558,30,-24
Destino-225 E09323,A-684661,2025-10-29 14:35:15,2025-11-28,727557.98,683611.61,A0010012250006846610,30,-18
