Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-401 E08900,A-687312,2025-11-06 04:24:17,2025-11-21,215601.16,215601.16,A1011424010006873120,15,-11
Destino-401 E08900,A-687267,2025-11-05 23:14:00,2025-11-20,237511.73,237511.73,A1011424010006872675,15,-10
Destino-401 E08900,A-688071,2025-11-07 20:24:01,2025-11-22,236585.21,236585.21,A1011424010006880715,15,-12
Destino-401 E08900,A-688065,2025-11-07 20:04:01,2025-11-22,230832.9,230832.9,A1011424010006880656,15,-12
Destino-401 E08900,A-688647,2025-11-09 23:24:02,2025-11-24,218080.56,218080.56,A1011424010006886476,15,-14
Destino-401 E08900,A-686916,2025-11-05 04:24:15,2025-11-20,346434.44,346434.44,A1011424010006869167,15,-10
Destino-401 E08900,A-686917,2025-11-05 04:24:15,2025-11-20,323574.79,323574.79,A1011424010006869172,15,-10
Destino-401 E08900,A-688756,2025-11-10 07:44:00,2025-11-25,234233.89,234233.89,A1011424010006887568,15,-15
Destino-401 E08900,A-686465,2025-11-04 04:24:01,2025-11-19,216250.04,216250.04,A1011424010006864652,15,-9
Destino-401 E08900,A-686466,2025-11-04 04:24:02,2025-11-19,230925.45,230925.45,A1011424010006864668,15,-9
Destino-401 E08900,A-687270,2025-11-05 23:24:00,2025-11-20,215709.3,215709.3,A1011424010006872707,15,-10
Destino-401 E08900,A-687292,2025-11-06 04:24:01,2025-11-21,215730.95,215730.95,A1011424010006872922,15,-11
Destino-401 E08900,A-687703,2025-11-07 04:24:01,2025-11-22,215968.85,215968.85,A1011424010006877039,15,-12
Destino-401 E08900,A-687704,2025-11-07 04:24:02,2025-11-22,230994.83,230994.83,A1011424010006877045,15,-12
Destino-401 E08900,A-688132,2025-11-08 04:24:01,2025-11-23,217861.9,217861.9,A1011424010006881324,15,-13
Destino-401 E08900,A-688133,2025-11-08 04:24:01,2025-11-23,233507.33,233507.33,A1011424010006881339,15,-13
