Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-226 E03924,A-683063,2025-10-24 22:35:12,2025-11-23,217300.35,217300.35,A0010012260006830630,30,-13
Destino-226 E03924,A-683067,2025-10-24 22:45:11,2025-11-23,217256.79,217256.79,A0010012260006830672,30,-13
Destino-226 E03924,A-680499,2025-10-17 18:45:14,2025-11-16,217975.81,217975.81,A0010012260006804998,30,-6
Destino-226 E03924,A-680509,2025-10-17 19:35:12,2025-11-16,218193.71,218193.71,A0010012260006805094,30,-6
Destino-226 E03924,A-680379,2025-10-17 12:45:12,2025-11-16,237491.53,237491.53,A0010012260006803799,30,-6
Destino-226 E03924,A-680388,2025-10-17 13:05:13,2025-11-16,237372.57,237372.57,A0010012260006803884,30,-6
Destino-226 E03924,A-684178,2025-10-28 08:45:15,2025-11-27,475639.71,475639.71,A0010012260006841782,30,-17
Destino-226 E03924,A-682174,2025-10-22 16:35:14,2025-11-21,236877.03,236877.03,A0010012260006821749,30,-11
Destino-226 E03924,A-682178,2025-10-22 16:45:13,2025-11-21,236900.75,236900.75,A0010012260006821781,30,-11
Destino-226 E03924,A-681406,2025-10-20 21:45:13,2025-11-19,232646.3,232646.3,A0010012260006814066,30,-9
Destino-226 E03924,A-681407,2025-10-20 21:55:13,2025-11-19,232576.56,232576.56,A0010012260006814071,30,-9
Destino-226 E03924,A-681803,2025-10-21 21:45:13,2025-11-20,217343.92,129878.76,A0010012260006818036,30,-10
Destino-226 E03924,A-681804,2025-10-21 21:55:12,2025-11-20,217322.16,217322.16,A0010012260006818042,30,-10
Destino-226 E03924,A-678315,2025-10-11 13:15:12,2025-11-10,237586.72,237586.72,A0010012260006783154,30,0
Destino-226 E03924,A-678322,2025-10-11 13:25:17,2025-11-10,237539.13,237539.13,A0010012260006783229,30,0
Destino-226 E03924,A-678907,2025-10-13 22:25:11,2025-11-12,217322.16,217322.16,A0010012260006789073,30,-2
Destino-226 E03924,A-678909,2025-10-13 22:35:11,2025-11-12,217300.35,217300.35,A0010012260006789095,30,-2
Destino-226 E03924,A-677918,2025-10-10 14:05:17,2025-11-09,217365.73,217365.73,A0010012260006779185,30,1
Destino-226 E03924,A-677920,2025-10-10 14:05:19,2025-11-09,217300.35,217300.35,A0010012260006779201,30,1
Destino-226 E03924,A-679581,2025-10-15 13:25:22,2025-11-14,216973.53,216973.53,A0010012260006795818,30,-4
Destino-226 E03924,A-679588,2025-10-15 13:45:14,2025-11-14,217038.89,217038.89,A0010012260006795887,30,-4
Destino-226 E03924,A-679322,2025-10-14 22:35:13,2025-11-13,233680.95,233680.95,A0010012260006793225,30,-3
Destino-226 E03924,A-679328,2025-10-14 22:45:15,2025-11-13,233424.68,233424.68,A0010012260006793288,30,-3
Destino-226 E03924,A-679487,2025-10-15 09:20:50,2025-11-14,237872.25,237872.25,A0010012260006794874,30,-4
Destino-226 E03924,A-679492,2025-10-15 09:20:54,2025-11-14,237967.43,237967.43,A0010012260006794929,30,-4
Destino-226 E03924,A-687539,2025-11-06 13:54:16,2025-12-06,217409.3,217409.3,A0010012260006875397,30,-26
Destino-226 E03924,A-687541,2025-11-06 14:04:00,2025-12-06,217627.19,217627.19,A0010012260006875413,30,-26
Destino-226 E03924,A-685449,2025-10-31 17:05:03,2025-11-30,217017.1,217017.1,A0010012260006854490,30,-20
Destino-226 E03924,A-685457,2025-10-31 17:15:06,2025-11-30,216973.53,216973.53,A0010012260006854579,30,-20
Destino-226 E03924,A-684951,2025-10-30 08:15:17,2025-11-29,237451.76,237451.76,A0010012260006849515,30,-19
Destino-226 E03924,A-684955,2025-10-30 08:25:13,2025-11-29,237428.01,237428.01,A0010012260006849557,30,-19
Destino-226 E03924,A-686551,2025-11-04 06:24:01,2025-12-04,218302.64,218302.64,A0010012260006865519,30,-24
Destino-226 E03924,A-686552,2025-11-04 06:33:59,2025-12-04,218215.48,218215.48,A0010012260006865525,30,-24
