Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-584 E01543,A-687262,2025-11-05 23:04:04,2025-11-13,231272.1,231272.1,A1013095840006872629,8,-3
Destino-584 E01543,A-687278,2025-11-05 23:34:00,2025-11-13,215622.79,215622.79,A1013095840006872783,8,-3
Destino-584 E01543,A-687762,2025-11-07 04:24:46,2025-11-15,238266.79,238266.79,A1013095840006877622,8,-5
Destino-584 E01543,A-687763,2025-11-07 04:24:47,2025-11-15,238147.9,238147.9,A1013095840006877637,8,-5
Destino-584 E01543,A-686130,2025-11-03 07:14:02,2025-11-11,230694.04,230694.04,A1013095840006861302,8,-1
Destino-584 E01543,A-686134,2025-11-03 07:24:01,2025-11-11,230555.31,230555.31,A1013095840006861345,8,-1
Destino-584 E01543,A-686444,2025-11-03 23:14:00,2025-11-11,215644.42,215644.42,A1013095840006864446,8,-1
Destino-584 E01543,A-686448,2025-11-03 23:24:03,2025-11-11,215601.16,215601.16,A1013095840006864488,8,-1
Destino-584 E01543,A-688568,2025-11-09 10:13:59,2025-11-17,350919.24,350919.24,A1013095840006885688,8,-7
Destino-584 E01543,A-688570,2025-11-09 10:24:01,2025-11-17,327077.1,327077.1,A1013095840006885704,8,-7
