Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-480 E10795,A-688269,2025-11-08 09:04:02,2025-11-16,352654.0,352654.0,A1011824800006882690,8,-6
Destino-480 E10795,A-688321,2025-11-08 11:24:01,2025-11-16,352179.08,352179.08,A1011824800006883218,8,-6
Destino-480 E10795,A-688019,2025-11-07 17:24:00,2025-11-15,730527.01,730527.01,A1011824800006880191,8,-5
Destino-480 E10795,A-687896,2025-11-07 10:34:03,2025-11-15,231990.74,231990.74,A1011824800006878961,8,-5
Destino-480 E10795,A-687969,2025-11-07 14:04:02,2025-11-15,321798.64,321798.64,A1011824800006879691,8,-5
Destino-480 E10795,A-687975,2025-11-07 14:24:02,2025-11-15,336912.92,336912.92,A1011824800006879759,8,-5
Destino-480 E10795,A-688244,2025-11-08 08:04:05,2025-11-16,353010.19,353010.19,A1011824800006882440,8,-6
Destino-480 E10795,A-688898,2025-11-10 13:14:00,2025-11-18,739407.46,739407.46,A1011824800006888988,8,-8
Destino-480 E10795,A-688828,2025-11-10 10:24:00,2025-11-18,740167.33,740167.33,A1011824800006888280,8,-8
Destino-480 E10795,A-688762,2025-11-10 07:44:05,2025-11-18,740784.74,740784.74,A1011824800006887624,8,-8
Destino-480 E10795,A-688468,2025-11-08 18:34:02,2025-11-16,235110.58,235110.58,A1011824800006884687,8,-6
Destino-480 E10795,A-688472,2025-11-08 18:44:01,2025-11-16,235134.31,235134.31,A1011824800006884725,8,-6
Destino-480 E10795,A-688324,2025-11-08 11:44:01,2025-11-16,352274.07,352274.07,A1011824800006883245,8,-6
Destino-480 E10795,A-687486,2025-11-06 10:54:03,2025-11-14,730081.59,730081.59,A1011824800006874862,8,-4
Destino-480 E10795,A-687427,2025-11-06 08:04:01,2025-11-14,731910.13,731910.13,A1011824800006874271,8,-4
Destino-480 E10795,A-687890,2025-11-07 10:24:15,2025-11-15,231896.96,231896.96,A1011824800006878907,8,-5
Destino-480 E10795,A-687850,2025-11-07 09:14:00,2025-11-15,731113.09,731113.09,A1011824800006878502,8,-5
Destino-480 E10795,A-687826,2025-11-07 08:04:02,2025-11-15,232295.48,232295.48,A1011824800006878263,8,-5
Destino-480 E10795,A-687834,2025-11-07 08:24:01,2025-11-15,232225.17,232225.17,A1011824800006878343,8,-5
Destino-480 E10795,A-687106,2025-11-05 14:35:27,2025-11-13,729073.56,729073.56,A1011824800006871063,8,-3
Destino-480 E10795,A-687085,2025-11-05 14:35:09,2025-11-13,729003.22,729003.22,A1011824800006870859,8,-3
Destino-480 E10795,A-687069,2025-11-05 14:34:56,2025-11-13,729776.83,729776.83,A1011824800006870690,8,-3
