Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-240 E05806,A-683915,2025-10-27 16:35:14,2025-11-26,325547.45,325547.45,A0010032400006839156,30,-16
Destino-240 E05806,A-683917,2025-10-27 16:45:12,2025-11-26,325699.97,325699.97,A0010032400006839177,30,-16
Destino-240 E05806,A-683031,2025-10-24 19:35:11,2025-11-23,325482.07,325482.07,A0010032400006830315,30,-13
Destino-240 E05806,A-683034,2025-10-24 19:45:12,2025-11-23,325612.8,325612.8,A0010032400006830342,30,-13
Destino-240 E05806,A-683076,2025-10-24 23:05:15,2025-11-23,217431.09,217431.09,A0010032400006830767,30,-13
Destino-240 E05806,A-683079,2025-10-24 23:15:11,2025-11-23,217431.09,217431.09,A0010032400006830794,30,-13
Destino-240 E05806,A-685137,2025-10-30 18:25:15,2025-11-29,498746.38,498746.38,A0010032400006851376,30,-19
Destino-240 E05806,A-685127,2025-10-30 17:35:12,2025-11-29,522051.18,522051.18,A0010032400006851275,30,-19
Destino-240 E05806,A-681408,2025-10-20 22:15:11,2025-11-19,217365.73,217365.73,A0010032400006814086,30,-9
Destino-240 E05806,A-681411,2025-10-20 22:25:13,2025-11-19,217409.3,217409.3,A0010032400006814119,30,-9
Destino-240 E05806,A-680780,2025-10-18 12:25:14,2025-11-17,521570.16,521570.16,A0010032400006807804,30,-7
Destino-240 E05806,A-678455,2025-10-11 23:15:11,2025-11-10,217605.41,217605.41,A0010032400006784553,30,0
Destino-240 E05806,A-678456,2025-10-11 23:15:15,2025-11-10,217540.04,217540.04,A0010032400006784569,30,0
Destino-240 E05806,A-677900,2025-10-10 13:15:16,2025-11-09,525202.58,525202.58,A0010032400006779007,30,1
Destino-240 E05806,A-681210,2025-10-20 12:02:19,2025-11-19,521403.77,521403.77,A0010032400006812100,30,-9
Destino-240 E05806,A-682051,2025-10-22 11:45:12,2025-11-21,497633.37,439813.63,A0010032400006820512,30,-11
Destino-240 E05806,A-680373,2025-10-17 12:25:15,2025-11-16,217234.99,216942.32,A0010032400006803734,30,-6
Destino-240 E05806,A-680374,2025-10-17 12:25:16,2025-11-16,217126.05,217126.05,A0010032400006803740,30,-6
Destino-240 E05806,A-680393,2025-10-17 13:15:11,2025-11-16,232539.44,232539.44,A0010032400006803937,30,-6
Destino-240 E05806,A-680397,2025-10-17 13:15:16,2025-11-16,232958.77,232958.77,A0010032400006803979,30,-6
Destino-240 E05806,A-682444,2025-10-23 11:05:12,2025-11-22,355438.83,355438.83,A0010032400006824445,30,-12
Destino-240 E05806,A-682449,2025-10-23 11:05:16,2025-11-22,355557.67,355557.67,A0010032400006824493,30,-12
Destino-240 E05806,A-686023,2025-11-02 14:44:00,2025-12-02,434753.22,434753.22,A0010032400006860232,30,-22
Destino-240 E05806,A-685740,2025-11-01 11:23:59,2025-12-01,229846.25,229846.25,A0010032400006857408,30,-21
Destino-240 E05806,A-685749,2025-11-01 12:04:01,2025-12-01,229846.25,229846.25,A0010032400006857499,30,-21
Destino-240 E05806,A-686911,2025-11-05 04:24:11,2025-12-05,728681.62,728681.62,A0010032400006869111,30,-25
Destino-240 E05806,A-687622,2025-11-06 17:54:04,2025-12-06,509741.63,509741.63,A0010032400006876223,30,-26
Destino-240 E05806,A-687625,2025-11-06 18:13:59,2025-12-06,509838.88,509838.88,A0010032400006876259,30,-26
Destino-240 E05806,A-687192,2025-11-05 17:54:00,2025-12-05,727927.97,727927.97,A0010032400006871927,30,-25
Destino-240 E05806,A-688842,2025-11-10 11:04:04,2025-12-10,217627.19,217627.19,A0010032400006888424,30,-30
Destino-240 E05806,A-688845,2025-11-10 11:14:00,2025-12-10,217757.92,217757.92,A0010032400006888450,30,-30
Destino-240 E05806,A-688906,2025-11-10 13:44:01,2025-12-10,516272.8,516272.8,A0010032400006889068,30,-30
