Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-214 E11774,A-688348,2025-11-08 12:34:01,2025-12-08,234738.31,234738.31,A0010012140006883483,30,-28
Destino-214 E11774,A-688223,2025-11-08 07:24:00,2025-12-08,240959.26,240959.26,A0010012140006882236,30,-28
Destino-214 E11774,A-688226,2025-11-08 07:33:59,2025-12-08,240935.16,240935.16,A0010012140006882263,30,-28
Destino-214 E11774,A-688320,2025-11-08 11:24:00,2025-12-08,234691.23,234691.23,A0010012140006883206,30,-28
Destino-214 E11774,A-688589,2025-11-09 12:43:59,2025-12-09,240187.8,240187.8,A0010012140006885896,30,-29
Destino-214 E11774,A-688590,2025-11-09 12:54:00,2025-12-09,240211.92,240211.92,A0010012140006885907,30,-29
Destino-214 E11774,A-687033,2025-11-05 09:54:01,2025-12-05,235468.72,235468.72,A0010012140006870337,30,-25
Destino-214 E11774,A-687038,2025-11-05 13:43:59,2025-12-05,235279.8,235279.8,A0010012140006870385,30,-25
Destino-214 E11774,A-687410,2025-11-06 07:24:02,2025-12-06,216321.28,216321.28,A0010012140006874105,30,-26
Destino-214 E11774,A-687419,2025-11-06 07:43:59,2025-12-06,216256.21,216256.21,A0010012140006874196,30,-26
Destino-214 E11774,A-685983,2025-11-02 10:04:00,2025-12-02,231191.82,231191.82,A0010012140006859832,30,-22
Destino-214 E11774,A-686126,2025-11-03 07:04:01,2025-12-03,216126.09,216126.09,A0010012140006861265,30,-23
Destino-214 E11774,A-686128,2025-11-03 07:14:00,2025-12-03,216061.01,216061.01,A0010012140006861286,30,-23
Destino-214 E11774,A-685982,2025-11-02 09:54:03,2025-12-02,231377.29,231377.29,A0010012140006859827,30,-22
Destino-214 E11774,A-685056,2025-10-30 15:05:11,2025-11-29,211459.02,211459.02,A0010012140006850565,30,-19
Destino-214 E11774,A-685060,2025-10-30 15:15:12,2025-11-29,211929.24,211929.24,A0010012140006850602,30,-19
Destino-214 E11774,A-683788,2025-10-27 11:45:15,2025-11-26,213268.66,213268.66,A0010012140006837885,30,-16
Destino-214 E11774,A-684504,2025-10-29 06:45:11,2025-11-28,213510.98,132542.98,A0010012140006845047,30,-18
Destino-214 E11774,A-684508,2025-10-29 06:55:14,2025-11-28,212356.74,212356.74,A0010012140006845089,30,-18
Destino-214 E11774,A-683773,2025-10-27 11:15:17,2025-11-26,213204.36,213204.36,A0010012140006837736,30,-16
Destino-214 E11774,A-683166,2025-10-25 09:54:09,2025-11-24,225815.0,225815.0,A0010012140006831662,30,-14
Destino-214 E11774,A-683174,2025-10-25 09:54:15,2025-11-24,225769.69,225769.69,A0010012140006831742,30,-14
Destino-214 E11774,A-683452,2025-10-26 02:25:11,2025-11-25,232906.07,232906.07,A0010012140006834529,30,-15
Destino-214 E11774,A-679212,2025-10-14 15:35:11,2025-11-13,213130.1,210764.61,A0010012140006792125,30,-3
Destino-214 E11774,A-679216,2025-10-14 15:45:11,2025-11-13,213130.1,213130.1,A0010012140006792167,30,-3
Destino-214 E11774,A-682465,2025-10-23 11:45:13,2025-11-22,214006.44,214006.44,A0010012140006824651,30,-12
Destino-214 E11774,A-682467,2025-10-23 11:55:12,2025-11-22,214006.44,214006.44,A0010012140006824672,30,-12
Destino-214 E11774,A-678660,2025-10-13 08:25:13,2025-11-12,213860.46,213860.46,A0010012140006786609,30,-2
Destino-214 E11774,A-678665,2025-10-13 08:35:11,2025-11-12,213688.61,213688.61,A0010012140006786657,30,-2
Destino-214 E11774,A-678174,2025-10-11 07:35:15,2025-11-10,225711.66,225711.66,A0010012140006781749,30,0
Destino-214 E11774,A-678179,2025-10-11 07:45:13,2025-11-10,225305.18,225305.18,A0010012140006781797,30,0
Destino-214 E11774,A-681272,2025-10-20 15:05:16,2025-11-19,225103.98,225103.98,A0010012140006812727,30,-9
Destino-214 E11774,A-681281,2025-10-20 15:15:17,2025-11-19,225194.54,225194.54,A0010012140006812812,30,-9
Destino-214 E11774,A-681179,2025-10-20 10:39:57,2025-11-19,214372.38,214372.38,A0010012140006811799,30,-9
Destino-214 E11774,A-681189,2025-10-20 11:19:13,2025-11-19,214350.85,214350.85,A0010012140006811890,30,-9
Destino-214 E11774,A-680643,2025-10-18 06:45:12,2025-11-17,236838.74,235656.56,A0010012140006806430,30,-7
Destino-214 E11774,A-680645,2025-10-18 06:45:14,2025-11-17,235985.69,235985.69,A0010012140006806451,30,-7
Destino-214 E11774,A-680647,2025-10-18 07:05:11,2025-11-17,226530.42,226530.42,A0010012140006806472,30,-7
Destino-214 E11774,A-680692,2025-10-18 08:45:11,2025-11-17,219058.64,219058.64,A0010012140006806921,30,-7
Destino-214 E11774,A-678019,2025-10-10 19:25:12,2025-11-09,236503.75,236503.75,A0010012140006780194,30,1
Destino-214 E11774,A-678030,2025-10-10 20:05:14,2025-11-09,236051.39,236051.39,A0010012140006780305,30,1
Destino-214 E11774,A-682029,2025-10-22 10:55:11,2025-11-21,214114.06,214114.06,A0010012140006820293,30,-11
Destino-214 E11774,A-682030,2025-10-22 11:05:11,2025-11-21,214092.54,214092.54,A0010012140006820303,30,-11
