Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-496 E12643,A-688281,2025-11-08 09:14:04,2025-11-16,727878.61,727878.61,A1011914960006882819,8,-6
Destino-496 E12643,A-687887,2025-11-07 10:24:13,2025-11-15,215723.76,215723.76,A1011914960006878876,8,-5
Destino-496 E12643,A-687894,2025-11-07 10:34:01,2025-11-15,215614.66,215614.66,A1011914960006878942,8,-5
Destino-496 E12643,A-688023,2025-11-07 17:34:00,2025-11-15,226854.33,226854.33,A1011914960006880230,8,-5
Destino-496 E12643,A-688041,2025-11-07 18:24:03,2025-11-15,227061.6,227061.6,A1011914960006880411,8,-5
Destino-496 E12643,A-687515,2025-11-06 12:04:01,2025-11-14,215156.51,215156.51,A1011914960006875158,8,-4
Destino-496 E12643,A-687518,2025-11-06 12:24:00,2025-11-14,215309.24,215309.24,A1011914960006875185,8,-4
Destino-496 E12643,A-688907,2025-11-10 13:44:02,2025-11-18,678085.52,678085.52,A1011914960006889070,8,-8
Destino-496 E12643,A-688738,2025-11-10 07:04:02,2025-11-18,241729.55,241729.55,A1011914960006887386,8,-8
Destino-496 E12643,A-688742,2025-11-10 07:04:05,2025-11-18,240832.37,240832.37,A1011914960006887424,8,-8
