Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-202 E05795,A-682977,2025-10-24 16:25:13,2025-11-23,214685.43,214685.43,A0010012020006829774,30,-13
Destino-202 E05795,A-682978,2025-10-24 16:35:12,2025-11-23,214794.35,214794.35,A0010012020006829780,30,-13
Destino-202 E05795,A-683018,2025-10-24 18:25:14,2025-11-23,236133.32,236133.32,A0010012020006830188,30,-13
Destino-202 E05795,A-683020,2025-10-24 18:25:15,2025-11-23,236611.32,236611.32,A0010012020006830204,30,-13
Destino-202 E05795,A-684381,2025-10-28 19:45:13,2025-11-27,215208.26,215208.26,A0010012020006843813,30,-17
Destino-202 E05795,A-684384,2025-10-28 19:45:16,2025-11-27,215121.11,215121.11,A0010012020006843840,30,-17
Destino-202 E05795,A-685113,2025-10-30 16:55:11,2025-11-29,234105.89,176690.76,A0010012020006851138,30,-19
Destino-202 E05795,A-685115,2025-10-30 17:05:12,2025-11-29,234176.94,234176.94,A0010012020006851159,30,-19
Destino-202 E05795,A-685155,2025-10-30 19:55:13,2025-11-29,215099.34,215099.34,A0010012020006851553,30,-19
Destino-202 E05795,A-685162,2025-10-30 20:25:14,2025-11-29,214925.05,214925.05,A0010012020006851628,30,-19
Destino-202 E05795,A-677991,2025-10-10 17:45:12,2025-11-09,215230.05,215230.05,A0010012020006779910,30,1
Destino-202 E05795,A-677993,2025-10-10 17:45:13,2025-11-09,215142.91,215142.91,A0010012020006779931,30,1
Destino-202 E05795,A-681364,2025-10-20 18:55:12,2025-11-19,215535.04,215535.04,A0010012020006813641,30,-9
Destino-202 E05795,A-681366,2025-10-20 19:05:12,2025-11-19,215360.75,215360.75,A0010012020006813662,30,-9
Destino-202 E05795,A-679992,2025-10-16 13:55:11,2025-11-15,232067.89,232067.89,A0010012020006799928,30,-5
Destino-202 E05795,A-679993,2025-10-16 14:05:12,2025-11-15,232326.11,232326.11,A0010012020006799933,30,-5
Destino-202 E05795,A-680001,2025-10-16 14:35:14,2025-11-15,215295.4,215295.4,A0010012020006800010,30,-5
Destino-202 E05795,A-680005,2025-10-16 14:45:11,2025-11-15,215273.61,215273.61,A0010012020006800052,30,-5
Destino-202 E05795,A-688005,2025-11-07 15:54:00,2025-12-07,240898.23,240898.23,A0010012020006880057,30,-27
Destino-202 E05795,A-688008,2025-11-07 16:04:00,2025-12-07,241116.81,241116.81,A0010012020006880084,30,-27
Destino-202 E05795,A-688028,2025-11-07 17:44:03,2025-12-07,235028.99,235028.99,A0010012020006880287,30,-27
Destino-202 E05795,A-688029,2025-11-07 17:44:04,2025-12-07,235195.18,235195.18,A0010012020006880293,30,-27
Destino-202 E05795,A-688058,2025-11-07 19:34:00,2025-12-07,215970.72,215970.72,A0010012020006880580,30,-27
Destino-202 E05795,A-688060,2025-11-07 19:43:59,2025-12-07,215556.8,215556.8,A0010012020006880606,30,-27
Destino-202 E05795,A-687628,2025-11-06 18:34:00,2025-12-06,215578.6,215578.6,A0010012020006876282,30,-26
Destino-202 E05795,A-687632,2025-11-06 18:44:00,2025-12-06,215491.46,215491.46,A0010012020006876320,30,-26
Destino-202 E05795,A-687246,2025-11-05 22:04:01,2025-12-05,216057.85,216057.85,A0010012020006872466,30,-25
Destino-202 E05795,A-687247,2025-11-05 22:13:59,2025-12-05,215643.95,215643.95,A0010012020006872471,30,-25
