Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-369 E09341,A-687511,2025-11-06 11:54:01,2025-11-16,228163.61,228163.61,A1011113690006875114,10,-6
Destino-369 E09341,A-687516,2025-11-06 12:04:02,2025-11-16,228232.91,228232.91,A1011113690006875162,10,-6
Destino-369 E09341,A-687023,2025-11-05 09:34:01,2025-11-15,216789.43,216789.43,A1011113690006870232,10,-5
Destino-369 E09341,A-687024,2025-11-05 09:34:02,2025-11-15,216504.76,216504.76,A1011113690006870248,10,-5
Destino-369 E09341,A-686610,2025-11-04 09:24:01,2025-11-14,216679.93,216679.93,A1011113690006866100,10,-4
Destino-369 E09341,A-686597,2025-11-04 08:33:59,2025-11-14,216920.8,216920.8,A1011113690006865971,10,-4
Destino-369 E09341,A-685722,2025-11-01 10:44:02,2025-11-11,216373.37,216373.37,A1011113690006857223,10,-1
Destino-369 E09341,A-685735,2025-11-01 11:04:01,2025-11-11,216285.79,216285.79,A1011113690006857350,10,-1
Destino-369 E09341,A-685304,2025-10-31 08:15:12,2025-11-10,227667.45,227667.45,A1011113690006853045,10,0
Destino-369 E09341,A-688374,2025-11-08 13:34:00,2025-11-18,216044.89,216044.89,A1011113690006883740,10,-8
Destino-369 E09341,A-688380,2025-11-08 13:44:02,2025-11-18,216198.18,216198.18,A1011113690006883808,10,-8
Destino-369 E09341,A-688851,2025-11-10 11:24:00,2025-11-20,231588.18,231588.18,A1011113690006888514,10,-10
Destino-369 E09341,A-688843,2025-11-10 11:04:05,2025-11-20,231517.86,231517.86,A1011113690006888434,10,-10
