Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-573 E15042,A-686500,2025-11-04 04:24:31,2025-11-24,217885.56,217885.56,A1013335730006865008,20,-14
Destino-573 E15042,A-686501,2025-11-04 04:24:32,2025-11-24,217123.26,217123.26,A1013335730006865014,20,-14
Destino-573 E15042,A-685844,2025-11-01 16:04:00,2025-11-21,215707.57,215707.57,A1013335730006858440,20,-11
Destino-573 E15042,A-685848,2025-11-01 16:13:59,2025-11-21,216491.65,216491.65,A1013335730006858482,20,-11
Destino-573 E15042,A-686076,2025-11-03 04:24:16,2025-11-23,216992.58,216992.58,A1013335730006860766,20,-13
Destino-573 E15042,A-686077,2025-11-03 04:24:17,2025-11-23,216840.13,216840.13,A1013335730006860771,20,-13
Destino-573 E15042,A-684317,2025-10-28 16:45:13,2025-11-17,216404.54,216404.54,A1013335730006843175,20,-7
Destino-573 E15042,A-684322,2025-10-28 16:45:16,2025-11-17,216404.54,216404.54,A1013335730006843229,20,-7
Destino-573 E15042,A-684858,2025-10-30 04:25:35,2025-11-19,229639.94,229639.94,A1013335730006848588,20,-9
Destino-573 E15042,A-684859,2025-10-30 04:25:35,2025-11-19,229616.89,229616.89,A1013335730006848594,20,-9
Destino-573 E15042,A-684460,2025-10-29 04:25:28,2025-11-18,216949.02,216949.02,A1013335730006844607,20,-8
Destino-573 E15042,A-684461,2025-10-29 04:25:29,2025-11-18,216927.25,216927.25,A1013335730006844613,20,-8
Destino-573 E15042,A-683770,2025-10-27 11:05:12,2025-11-16,216709.45,216709.45,A1013335730006837702,20,-6
Destino-573 E15042,A-683774,2025-10-27 11:15:18,2025-11-16,216861.92,216861.92,A1013335730006837745,20,-6
Destino-573 E15042,A-682687,2025-10-24 00:15:12,2025-11-13,216927.25,216927.25,A1013335730006826871,20,-3
Destino-573 E15042,A-682721,2025-10-24 07:55:37,2025-11-13,216644.11,216644.11,A1013335730006827218,20,-3
Destino-573 E15042,A-681863,2025-10-22 04:25:28,2025-11-11,232686.54,232686.54,A1013335730006818634,20,-1
Destino-573 E15042,A-681864,2025-10-22 04:25:29,2025-11-11,217036.15,217036.15,A1013335730006818640,20,-1
Destino-573 E15042,A-687520,2025-11-06 12:34:02,2025-11-26,216426.31,216426.31,A1013335730006875206,20,-16
Destino-573 E15042,A-687522,2025-11-06 12:44:01,2025-11-26,216796.58,216796.58,A1013335730006875228,20,-16
Destino-573 E15042,A-687729,2025-11-07 04:24:21,2025-11-27,217166.83,217166.83,A1013335730006877290,20,-17
Destino-573 E15042,A-687730,2025-11-07 04:24:22,2025-11-27,217145.04,217145.04,A1013335730006877300,20,-17
Destino-573 E15042,A-688656,2025-11-10 00:13:59,2025-11-30,218277.59,218277.59,A1013335730006886566,20,-20
Destino-573 E15042,A-688679,2025-11-10 04:24:19,2025-11-30,217428.19,217428.19,A1013335730006886795,20,-20
