Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-506 E11354,A-688464,2025-11-08 18:24:01,2025-11-20,687040.87,687040.87,A1012005060006884643,12,-10
Destino-506 E11354,A-688466,2025-11-08 18:34:01,2025-11-20,369385.66,369385.66,A1012005060006884664,12,-10
Destino-506 E11354,A-688477,2025-11-08 19:04:01,2025-11-20,351898.22,351898.22,A1012005060006884770,12,-10
Destino-506 E11354,A-687586,2025-11-06 16:04:00,2025-11-18,217741.34,217741.34,A1012005060006875867,12,-8
Destino-506 E11354,A-687588,2025-11-06 16:24:00,2025-11-18,218354.2,218354.2,A1012005060006875888,12,-8
Destino-506 E11354,A-686116,2025-11-03 06:24:00,2025-11-15,220586.77,220586.77,A1012005060006861168,12,-5
Destino-506 E11354,A-686118,2025-11-03 06:24:01,2025-11-15,219317.26,219317.26,A1012005060006861189,12,-5
Destino-506 E11354,A-685955,2025-11-02 08:04:01,2025-11-14,219054.62,219054.62,A1012005060006859554,12,-4
Destino-506 E11354,A-686997,2025-11-05 08:04:00,2025-11-17,218967.07,218967.07,A1012005060006869976,12,-7
Destino-506 E11354,A-687009,2025-11-05 08:34:02,2025-11-17,218813.85,218813.85,A1012005060006870091,12,-7
