Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-206 E04055,A-683531,2025-10-26 11:39:23,2025-11-25,320818.81,320818.81,A0010012060006835317,30,-15
Destino-206 E04055,A-683532,2025-10-26 11:40:18,2025-11-25,667081.86,667081.86,A0010012060006835323,30,-15
Destino-206 E04055,A-682858,2025-10-24 10:55:18,2025-11-23,664522.15,664522.15,A0010012060006828583,30,-13
Destino-206 E04055,A-682860,2025-10-24 11:05:12,2025-11-23,321404.43,321404.43,A0010012060006828609,30,-13
Destino-206 E04055,A-682900,2025-10-24 12:15:20,2025-11-23,321426.11,321426.11,A0010012060006829009,30,-13
Destino-206 E04055,A-682500,2025-10-23 13:25:14,2025-11-22,468673.87,468673.87,A0010012060006825002,30,-12
Destino-206 E04055,A-682503,2025-10-23 13:45:11,2025-11-22,469265.99,469265.99,A0010012060006825039,30,-12
Destino-206 E04055,A-679124,2025-10-14 12:05:14,2025-11-13,718355.05,713675.49,A0010012060006791249,30,-3
Destino-206 E04055,A-680177,2025-10-17 01:09:44,2025-11-16,320972.25,320972.25,A0010012060006801770,30,-6
Destino-206 E04055,A-680318,2025-10-17 10:25:12,2025-11-16,470653.12,470653.12,A0010012060006803184,30,-6
Destino-206 E04055,A-680330,2025-10-17 10:45:15,2025-11-16,462628.14,462628.14,A0010012060006803301,30,-6
Destino-206 E04055,A-678526,2025-10-12 14:35:11,2025-11-11,749393.58,749393.58,A0010012060006785261,30,-1
Destino-206 E04055,A-678534,2025-10-12 15:05:11,2025-11-11,683806.01,683806.01,A0010012060006785341,30,-1
Destino-206 E04055,A-681278,2025-10-20 15:15:02,2025-11-19,337096.12,337096.12,A0010012060006812789,30,-9
Destino-206 E04055,A-681285,2025-10-20 15:16:49,2025-11-19,335155.91,335155.91,A0010012060006812853,30,-9
Destino-206 E04055,A-680564,2025-10-17 23:45:10,2025-11-16,320820.42,320820.42,A0010012060006805640,30,-6
Destino-206 E04055,A-680567,2025-10-17 23:46:09,2025-11-16,320798.73,320798.73,A0010012060006805676,30,-6
Destino-206 E04055,A-684994,2025-10-30 11:19:51,2025-11-29,337676.5,337676.5,,30,-19
Destino-206 E04055,A-684995,2025-10-30 11:22:48,2025-11-29,337653.76,337653.76,,30,-19
Destino-206 E04055,A-684695,2025-10-29 16:12:08,2025-11-28,320993.95,221341.83,,30,-18
Destino-206 E04055,A-684304,2025-10-28 16:05:12,2025-11-27,466896.22,466896.22,A0010012060006843043,30,-17
Destino-206 E04055,A-684560,2025-10-29 09:30:17,2025-11-28,664088.35,664088.35,A0010012060006845600,30,-18
Destino-206 E04055,A-685385,2025-10-31 13:43:55,2025-11-30,320688.6,320688.6,A0010012060006853852,30,-20
Destino-206 E04055,A-685392,2025-10-31 13:45:34,2025-11-30,320710.32,320710.32,A0010012060006853928,30,-20
Destino-206 E04055,A-686657,2025-11-04 11:24:04,2025-12-04,428756.15,428756.15,A0010012060006866576,30,-24
Destino-206 E04055,A-686668,2025-11-04 11:44:05,2025-12-04,428886.32,428886.32,A0010012060006866683,30,-24
Destino-206 E04055,A-687155,2025-11-05 15:55:00,2025-12-05,737470.46,737470.46,A0010012060006871556,30,-25
Destino-206 E04055,A-687654,2025-11-06 22:11:51,2025-12-06,931193.54,931193.54,A0010012060006876545,30,-26
Destino-206 E04055,A-688764,2025-11-10 07:44:10,2025-12-10,427519.8,427519.8,A0010012060006887648,30,-30
Destino-206 E04055,A-688765,2025-11-10 07:45:11,2025-12-10,429927.57,429927.57,A0010012060006887653,30,-30
