Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-190 E09188,A-686028,2025-11-02 22:43:59,2025-11-10,216767.68,216767.68,A0060271900006860282,8,0
Destino-190 E09188,A-686477,2025-11-04 04:24:13,2025-11-12,236254.67,236254.67,A0060271900006864778,8,-2
Destino-190 E09188,A-686478,2025-11-04 04:24:14,2025-11-12,235685.96,235685.96,A0060271900006864784,8,-2
Destino-190 E09188,A-686423,2025-11-03 22:24:04,2025-11-11,216833.0,216833.0,A0060271900006864231,8,-1
Destino-190 E09188,A-686428,2025-11-03 22:34:02,2025-11-11,216854.8,216854.8,A0060271900006864289,8,-1
Destino-190 E09188,A-686887,2025-11-04 23:44:02,2025-11-12,217159.74,217159.74,A0060271900006868876,8,-2
Destino-190 E09188,A-686892,2025-11-04 23:54:01,2025-11-12,217225.08,217225.08,A0060271900006868921,8,-2
Destino-190 E09188,A-687715,2025-11-07 04:24:10,2025-11-15,354524.17,354524.17,A0060271900006877156,8,-5
Destino-190 E09188,A-687716,2025-11-07 04:24:11,2025-11-15,325478.23,325478.23,A0060271900006877162,8,-5
Destino-190 E09188,A-688638,2025-11-09 23:13:59,2025-11-17,218090.74,218090.74,A0060271900006886385,8,-7
Destino-190 E09188,A-688757,2025-11-10 07:44:01,2025-11-18,218068.87,218068.87,A0060271900006887577,8,-8
