Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-455 E06748,A-686787,2025-11-04 16:34:02,2025-12-04,215121.11,215121.11,A0010014550006867878,30,-24
Destino-455 E06748,A-686794,2025-11-04 16:54:02,2025-12-04,215164.7,215164.7,A0010014550006867944,30,-24
Destino-455 E06748,A-685441,2025-10-31 16:25:18,2025-11-30,235854.43,194474.91,A0010014550006854415,30,-20
Destino-455 E06748,A-685456,2025-10-31 17:15:05,2025-11-30,234011.13,234011.13,A0010014550006854564,30,-20
Destino-455 E06748,A-683973,2025-10-27 20:05:11,2025-11-26,215338.97,215338.97,A0010014550006839732,30,-16
Destino-455 E06748,A-683976,2025-10-27 20:15:12,2025-11-26,215186.47,215186.47,A0010014550006839769,30,-16
Destino-455 E06748,A-680400,2025-10-17 13:25:12,2025-11-16,215251.83,215251.83,A0010014550006804006,30,-6
Destino-455 E06748,A-680404,2025-10-17 13:45:13,2025-11-16,215295.4,215295.4,A0010014550006804049,30,-6
Destino-455 E06748,A-679941,2025-10-16 11:55:13,2025-11-15,236081.17,236081.17,A0010014550006799411,30,-5
Destino-455 E06748,A-679948,2025-10-16 11:55:18,2025-11-15,236057.35,236057.35,A0010014550006799480,30,-5
Destino-455 E06748,A-678744,2025-10-13 13:15:15,2025-11-12,215360.75,215360.75,A0010014550006787448,30,-2
Destino-455 E06748,A-678745,2025-10-13 13:15:15,2025-11-12,215382.54,215382.54,A0010014550006787453,30,-2
Destino-455 E06748,A-681585,2025-10-21 09:45:16,2025-11-20,215338.97,215338.97,A0010014550006815856,30,-10
Destino-455 E06748,A-681588,2025-10-21 09:55:14,2025-11-20,215360.75,215360.75,A0010014550006815883,30,-10
Destino-455 E06748,A-682105,2025-10-22 14:45:11,2025-11-21,235707.66,235707.66,A0010014550006821056,30,-11
Destino-455 E06748,A-682115,2025-10-22 15:05:14,2025-11-21,236013.82,236013.82,A0010014550006821158,30,-11
Destino-455 E06748,A-677917,2025-10-10 14:05:17,2025-11-09,214968.63,214968.63,A0010014550006779179,30,1
Destino-455 E06748,A-677922,2025-10-10 14:15:11,2025-11-09,237740.42,237740.42,A0010014550006779223,30,1
Destino-455 E06748,A-687543,2025-11-06 14:04:01,2025-12-06,241068.24,241068.24,A0010014550006875434,30,-26
Destino-455 E06748,A-687554,2025-11-06 15:04:01,2025-12-06,240558.22,240558.22,A0010014550006875541,30,-26
