Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-227 E04407,A-684121,2025-10-28 06:55:11,2025-11-27,724665.17,724665.17,A0010012270006841213,30,-17
Destino-227 E04407,A-686171,2025-11-03 09:44:01,2025-12-03,218237.28,218237.28,A0010012270006861719,30,-23
Destino-227 E04407,A-686173,2025-11-03 09:44:02,2025-12-03,218193.71,218193.71,A0010012270006861730,30,-23
Destino-227 E04407,A-687392,2025-11-06 06:54:00,2025-12-06,577470.32,577470.32,A0010012270006873927,30,-26
Destino-227 E04407,A-687169,2025-11-05 16:34:04,2025-12-05,217365.73,217365.73,A0010012270006871698,30,-25
Destino-227 E04407,A-687175,2025-11-05 16:44:02,2025-12-05,217343.92,217343.92,A0010012270006871756,30,-25
Destino-227 E04407,A-683058,2025-10-24 22:15:11,2025-11-23,434557.15,434557.15,A0010012270006830582,30,-13
Destino-227 E04407,A-683962,2025-10-27 19:15:18,2025-11-26,683778.2,683778.2,A0010012270006839621,30,-16
Destino-227 E04407,A-680276,2025-10-17 08:05:13,2025-11-16,233820.72,233820.72,A0010012270006802760,30,-6
Destino-227 E04407,A-680282,2025-10-17 08:25:12,2025-11-16,233215.02,233215.02,A0010012270006802829,30,-6
Destino-227 E04407,A-680497,2025-10-17 18:45:12,2025-11-16,217147.84,217147.84,A0010012270006804971,30,-6
Destino-227 E04407,A-680503,2025-10-17 18:55:14,2025-11-16,217213.19,217213.19,A0010012270006805035,30,-6
Destino-227 E04407,A-682649,2025-10-23 21:45:11,2025-11-22,462735.29,377714.95,A0010012270006826493,30,-12
Destino-227 E04407,A-681511,2025-10-21 06:35:16,2025-11-20,685455.94,685455.94,A0010012270006815112,30,-10
Destino-227 E04407,A-679437,2025-10-15 09:20:10,2025-11-14,687438.72,687438.72,A0010012270006794374,30,-4
Destino-227 E04407,A-678383,2025-10-11 16:45:11,2025-11-10,217038.89,217038.89,A0010012270006783835,30,0
Destino-227 E04407,A-678389,2025-10-11 16:45:16,2025-11-10,217017.1,217017.1,A0010012270006783899,30,0
Destino-227 E04407,A-677894,2025-10-10 12:45:14,2025-11-09,217365.73,217365.73,A0010012270006778940,30,1
Destino-227 E04407,A-677895,2025-10-10 12:45:14,2025-11-09,217322.16,217322.16,A0010012270006778955,30,1
Destino-227 E04407,A-678295,2025-10-11 12:15:16,2025-11-10,232399.67,232399.67,A0010012270006782951,30,0
Destino-227 E04407,A-678299,2025-10-11 12:25:14,2025-11-10,232609.35,232609.35,A0010012270006782994,30,0
Destino-227 E04407,A-688872,2025-11-10 12:04:02,2025-12-10,467959.45,467959.45,A0010012270006888723,30,-30
Destino-227 E04407,A-688385,2025-11-08 14:14:01,2025-12-08,233905.11,233905.11,A0010012270006883857,30,-28
Destino-227 E04407,A-688390,2025-11-08 14:24:03,2025-12-08,234069.03,234069.03,A0010012270006883901,30,-28
