Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-179 E09749,A-686751,2025-11-04 15:24:01,2025-12-04,1052525.9,1052525.9,A0010011790006867517,30,-24
Destino-179 E09749,A-686308,2025-11-03 15:54:00,2025-12-03,965688.31,965688.31,A0010011790006863084,30,-23
Destino-179 E09749,A-686289,2025-11-03 15:17:22,2025-12-03,725582.88,725582.88,A0010011790006862892,30,-23
Destino-179 E09749,A-685917,2025-11-01 22:02:42,2025-12-01,674044.8,674044.8,A0010011790006859174,30,-21
Destino-179 E09749,A-684826,2025-10-30 00:40:31,2025-11-29,674153.25,674153.25,A0010011790006848268,30,-19
Destino-179 E09749,A-688391,2025-11-08 14:24:04,2025-12-08,760086.68,760086.68,A0010011790006883917,30,-28
Destino-179 E09749,A-687918,2025-11-07 11:44:12,2025-12-07,737824.1,737824.1,A0010011790006879181,30,-27
Destino-179 E09749,A-687960,2025-11-07 13:34:00,2025-12-07,728902.81,728902.81,A0010011790006879601,30,-27
Destino-179 E09749,A-685016,2025-10-30 12:45:12,2025-11-29,792765.62,646199.39,A0010011790006850168,30,-19
Destino-179 E09749,A-684321,2025-10-28 16:45:15,2025-11-27,793827.39,793827.39,A0010011790006843217,30,-17
Destino-179 E09749,A-684242,2025-10-28 13:23:56,2025-11-27,719882.27,719882.27,A0010011790006842428,30,-17
Destino-179 E09749,A-684185,2025-10-28 09:17:24,2025-11-27,674044.8,674044.8,A0010011790006841851,30,-17
Destino-179 E09749,A-683248,2025-10-25 10:11:19,2025-11-24,360010.2,360010.2,A0010011790006832485,30,-14
Destino-179 E09749,A-683249,2025-10-25 10:12:29,2025-11-24,359873.81,359873.81,A0010011790006832491,30,-14
Destino-179 E09749,A-680422,2025-10-17 14:25:16,2025-11-16,643025.8,643025.8,A0010011790006804226,30,-6
Destino-179 E09749,A-683045,2025-10-24 21:29:42,2025-11-23,684239.92,684239.92,A0010011790006830454,30,-13
Destino-179 E09749,A-683057,2025-10-24 22:06:07,2025-11-23,904015.91,904015.91,A0010011790006830576,30,-13
Destino-179 E09749,A-681536,2025-10-21 07:38:10,2025-11-20,342336.87,342336.87,A0010011790006815362,30,-10
Destino-179 E09749,A-681537,2025-10-21 07:41:26,2025-11-20,342336.87,342336.87,A0010011790006815377,30,-10
Destino-179 E09749,A-682033,2025-10-22 11:05:14,2025-11-21,964647.17,964647.17,A0010011790006820337,30,-11
Destino-179 E09749,A-682085,2025-10-22 14:05:15,2025-11-21,705053.68,705053.68,A0010011790006820853,30,-11
Destino-179 E09749,A-682091,2025-10-22 14:25:13,2025-11-21,799115.68,799115.68,A0010011790006820913,30,-11
Destino-179 E09749,A-680763,2025-10-18 11:45:12,2025-11-17,800330.56,800330.56,A0010011790006807635,30,-7
Destino-179 E09749,A-678021,2025-10-10 19:35:11,2025-11-09,716039.74,716039.74,A0010011790006780217,30,1
Destino-179 E09749,A-678195,2025-10-11 08:05:19,2025-11-10,798094.92,798094.92,A0010011790006781954,30,0
Destino-179 E09749,A-678894,2025-10-13 20:45:12,2025-11-12,726048.38,718061.97,A0010011790006788946,30,-2
Destino-179 E09749,A-679619,2025-10-15 15:25:12,2025-11-14,674240.01,674240.01,A0010011790006796198,30,-4
Destino-179 E09749,A-679637,2025-10-15 15:55:11,2025-11-14,729018.14,729018.14,A0010011790006796378,30,-4
Destino-179 E09749,A-678933,2025-10-14 00:35:11,2025-11-13,673610.96,673610.96,A0010011790006789330,30,-3
Destino-179 E09749,A-679991,2025-10-16 13:45:12,2025-11-15,752191.42,752191.42,A0010011790006799912,30,-5
Destino-179 E09749,A-688631,2025-11-09 22:58:59,2025-12-09,374403.18,374403.18,A0010011790006886310,30,-29
Destino-179 E09749,A-688632,2025-11-09 23:00:53,2025-12-09,374073.13,374073.13,A0010011790006886326,30,-29
Destino-179 E09749,A-688633,2025-11-09 23:02:16,2025-12-09,685953.56,685953.56,A0010011790006886331,30,-29
