Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-173 E07758,A-687517,2025-11-06 12:13:59,2025-11-16,215243.78,215243.78,A0090051730006875171,10,-6
Destino-173 E07758,A-687519,2025-11-06 12:24:01,2025-11-16,215331.05,215331.05,A0090051730006875193,10,-6
Destino-173 E07758,A-686820,2025-11-04 18:14:00,2025-11-14,227407.08,227407.08,A0090051730006868208,10,-4
Destino-173 E07758,A-688386,2025-11-08 14:24:00,2025-11-18,215025.62,215025.62,A0090051730006883866,10,-8
Destino-173 E07758,A-688381,2025-11-08 13:53:59,2025-11-18,230035.9,230035.9,A0090051730006883818,10,-8
Destino-173 E07758,A-685104,2025-10-30 16:25:12,2025-11-09,215025.62,215025.62,A0090051730006851045,10,1
Destino-173 E07758,A-685108,2025-10-30 16:45:12,2025-11-09,215112.88,215112.88,A0090051730006851087,10,1
Destino-173 E07758,A-685864,2025-11-01 17:24:01,2025-11-11,215069.25,215069.25,A0090051730006858649,10,-1
Destino-173 E07758,A-685869,2025-11-01 17:44:01,2025-11-11,215265.6,215265.6,A0090051730006858697,10,-1
Destino-173 E07758,A-686821,2025-11-04 18:24:00,2025-11-14,215614.66,215614.66,A0090051730006868214,10,-4
