Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-199 E11247,A-678297,2025-10-11 12:25:12,2025-11-10,214663.67,214663.67,A0010011990006782975,30,0
Destino-199 E11247,A-678298,2025-10-11 12:25:13,2025-11-10,214837.92,214837.92,A0010011990006782981,30,0
Destino-199 E11247,A-678329,2025-10-11 14:05:13,2025-11-10,232161.77,232161.77,A0010011990006783296,30,0
Destino-199 E11247,A-678331,2025-10-11 14:15:12,2025-11-10,235938.33,235938.33,A0010011990006783312,30,0
Destino-199 E11247,A-679067,2025-10-14 08:45:14,2025-11-13,217103.51,217103.51,A0010011990006790673,30,-3
Destino-199 E11247,A-679078,2025-10-14 09:25:18,2025-11-13,215774.67,215774.67,A0010011990006790780,30,-3
Destino-199 E11247,A-681162,2025-10-20 09:26:21,2025-11-19,215447.9,215447.9,A0010011990006811629,30,-9
Destino-199 E11247,A-681164,2025-10-20 09:47:04,2025-11-19,215382.54,215382.54,A0010011990006811640,30,-9
Destino-199 E11247,A-680715,2025-10-18 09:45:16,2025-11-17,215535.04,215535.04,A0010011990006807154,30,-7
Destino-199 E11247,A-680719,2025-10-18 09:55:12,2025-11-17,235683.93,235683.93,A0010011990006807197,30,-7
Destino-199 E11247,A-679983,2025-10-16 13:25:15,2025-11-15,322344.04,322344.04,A0010011990006799834,30,-5
Destino-199 E11247,A-679990,2025-10-16 13:45:12,2025-11-15,348254.42,348254.42,A0010011990006799909,30,-5
Destino-199 E11247,A-682430,2025-10-23 09:45:12,2025-11-22,236253.83,236253.83,A0010011990006824300,30,-12
Destino-199 E11247,A-682432,2025-10-23 09:55:15,2025-11-22,235636.42,235636.42,A0010011990006824322,30,-12
Destino-199 E11247,A-682824,2025-10-24 09:05:27,2025-11-23,217517.42,217517.42,A0010011990006828249,30,-13
Destino-199 E11247,A-682827,2025-10-24 10:25:12,2025-11-23,215731.09,215731.09,A0010011990006828275,30,-13
Destino-199 E11247,A-683197,2025-10-25 09:54:34,2025-11-24,236877.34,236877.34,A0010011990006831971,30,-14
Destino-199 E11247,A-683200,2025-10-25 09:54:36,2025-11-24,235171.83,235171.83,A0010011990006832008,30,-14
Destino-199 E11247,A-684963,2025-10-30 09:15:28,2025-11-29,216602.46,147600.56,A0010011990006849635,30,-19
Destino-199 E11247,A-684966,2025-10-30 09:25:12,2025-11-29,215382.54,215382.54,A0010011990006849662,30,-19
Destino-199 E11247,A-683820,2025-10-27 13:45:14,2025-11-26,215142.91,215142.91,A0010011990006838201,30,-16
Destino-199 E11247,A-683821,2025-10-27 13:45:15,2025-11-26,215295.4,215295.4,A0010011990006838217,30,-16
Destino-199 E11247,A-685387,2025-10-31 13:45:12,2025-11-30,353900.44,353900.44,A0010011990006853874,30,-20
Destino-199 E11247,A-685702,2025-11-01 09:44:01,2025-12-01,215513.24,215513.24,A0010011990006857024,30,-21
Destino-199 E11247,A-685705,2025-11-01 09:54:00,2025-12-01,215447.9,215447.9,A0010011990006857050,30,-21
Destino-199 E11247,A-686693,2025-11-04 13:04:02,2025-12-04,215033.99,215033.99,A0010011990006866930,30,-24
Destino-199 E11247,A-686694,2025-11-04 13:04:02,2025-12-04,215033.99,215033.99,A0010011990006866946,30,-24
Destino-199 E11247,A-688449,2025-11-08 16:43:59,2025-12-08,244275.16,244275.16,A0010011990006884495,30,-28
Destino-199 E11247,A-688442,2025-11-08 16:34:00,2025-12-08,244152.21,244152.21,A0010011990006884426,30,-28
Destino-199 E11247,A-688366,2025-11-08 13:04:00,2025-12-08,244225.98,244225.98,A0010011990006883664,30,-28
Destino-199 E11247,A-688367,2025-11-08 13:04:01,2025-12-08,238562.48,238562.48,A0010011990006883679,30,-28
Destino-199 E11247,A-687846,2025-11-07 09:04:05,2025-12-07,216341.05,216341.05,A0010011990006878469,30,-27
Destino-199 E11247,A-687875,2025-11-07 10:24:02,2025-12-07,219042.31,219042.31,A0010011990006878756,30,-27
