Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-215 E09444,A-678054,2025-10-10 22:25:11,2025-11-09,236720.42,236720.42,A0010012150006780545,30,1
Destino-215 E09444,A-678058,2025-10-10 22:45:13,2025-11-09,215213.39,215213.39,A0010012150006780587,30,1
Destino-215 E09444,A-680721,2025-10-18 09:55:14,2025-11-17,212391.26,212391.26,A0010012150006807218,30,-7
Destino-215 E09444,A-680754,2025-10-18 11:05:18,2025-11-17,236994.87,236994.87,A0010012150006807548,30,-7
Destino-215 E09444,A-680817,2025-10-18 14:32:26,2025-11-17,683263.72,683263.72,A0010012150006808177,30,-7
Destino-215 E09444,A-680879,2025-10-18 18:20:50,2025-11-17,715617.95,715617.95,A0010012150006808795,30,-7
Destino-215 E09444,A-680960,2025-10-19 10:25:12,2025-11-18,212412.61,212412.61,A0010012150006809600,30,-8
Destino-215 E09444,A-680961,2025-10-19 10:25:13,2025-11-18,212369.93,212369.93,A0010012150006809616,30,-8
Destino-215 E09444,A-678878,2025-10-13 19:35:12,2025-11-12,212685.01,212685.01,A0010012150006788783,30,-2
Destino-215 E09444,A-678884,2025-10-13 19:55:13,2025-11-12,212685.01,212685.01,A0010012150006788842,30,-2
Destino-215 E09444,A-678910,2025-10-13 22:45:11,2025-11-12,232912.0,232912.0,A0010012150006789109,30,-2
Destino-215 E09444,A-678916,2025-10-13 22:45:15,2025-11-12,212919.86,212919.86,A0010012150006789163,30,-2
Destino-215 E09444,A-683780,2025-10-27 11:25:15,2025-11-26,211310.94,211310.94,A0010012150006837805,30,-16
Destino-215 E09444,A-683785,2025-10-27 11:45:13,2025-11-26,211289.72,211289.72,A0010012150006837853,30,-16
Destino-215 E09444,A-684574,2025-10-29 10:25:15,2025-11-28,211268.46,157112.7,A0010012150006845740,30,-18
Destino-215 E09444,A-684884,2025-10-30 04:25:54,2025-11-29,211778.35,211778.35,A0010012150006848841,30,-19
Destino-215 E09444,A-684885,2025-10-30 04:25:55,2025-11-29,234405.85,234405.85,A0010012150006848856,30,-19
Destino-215 E09444,A-684579,2025-10-29 10:35:13,2025-11-28,211268.46,211268.46,A0010012150006845798,30,-18
Destino-215 E09444,A-685244,2025-10-31 04:25:42,2025-11-30,211799.59,211799.59,A0010012150006852442,30,-20
Destino-215 E09444,A-685245,2025-10-31 04:25:42,2025-11-30,211714.62,211714.62,A0010012150006852457,30,-20
Destino-215 E09444,A-686029,2025-11-02 22:44:00,2025-12-02,235743.77,235743.77,A0010012150006860290,30,-22
Destino-215 E09444,A-686032,2025-11-02 22:44:02,2025-12-02,236099.44,236099.44,A0010012150006860322,30,-22
Destino-215 E09444,A-687365,2025-11-06 04:24:56,2025-12-06,215209.23,215209.23,A0010012150006873657,30,-26
Destino-215 E09444,A-687366,2025-11-06 04:24:57,2025-12-06,215166.11,215166.11,A0010012150006873663,30,-26
Destino-215 E09444,A-688525,2025-11-09 06:54:01,2025-12-09,243110.55,243110.55,A0010012150006885252,30,-29
Destino-215 E09444,A-688530,2025-11-09 07:04:03,2025-12-09,243594.6,243594.6,A0010012150006885305,30,-29
Destino-215 E09444,A-688619,2025-11-09 22:24:00,2025-12-09,217451.75,217451.75,A0010012150006886191,30,-29
Destino-215 E09444,A-688625,2025-11-09 22:44:01,2025-12-09,217822.26,217822.26,A0010012150006886259,30,-29
Destino-215 E09444,A-688328,2025-11-08 11:44:04,2025-12-08,217124.82,217124.82,A0010012150006883286,30,-28
Destino-215 E09444,A-688359,2025-11-08 12:34:10,2025-12-08,217255.59,217255.59,A0010012150006883595,30,-28
