Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-256 E02844,A-677899,2025-10-10 13:15:15,2025-11-09,428647.72,428647.72,A0010012560006778996,30,1
Destino-256 E02844,A-681193,2025-10-20 11:20:22,2025-11-19,449984.57,449984.57,A0010012560006811933,30,-9
Destino-256 E02844,A-681214,2025-10-20 12:03:26,2025-11-19,427454.68,427454.68,A0010012560006812147,30,-9
Destino-256 E02844,A-681652,2025-10-21 13:05:12,2025-11-20,446904.07,446904.07,A0010012560006816527,30,-10
Destino-256 E02844,A-680476,2025-10-17 17:05:11,2025-11-16,426104.98,426104.98,A0010012560006804761,30,-6
Destino-256 E02844,A-678743,2025-10-13 13:15:12,2025-11-12,451182.97,451182.97,A0010012560006787435,30,-2
Destino-256 E02844,A-678761,2025-10-13 13:35:11,2025-11-12,451057.14,451057.14,A0010012560006787616,30,-2
Destino-256 E02844,A-679125,2025-10-14 12:05:15,2025-11-13,427146.12,422481.88,A0010012560006791250,30,-3
Destino-256 E02844,A-682608,2025-10-23 18:25:14,2025-11-22,427454.68,427454.68,A0010012560006826080,30,-12
Destino-256 E02844,A-683506,2025-10-26 09:05:11,2025-11-25,451205.94,451205.94,A0010012560006835067,30,-15
Destino-256 E02844,A-683510,2025-10-26 09:25:12,2025-11-25,426587.02,426587.02,A0010012560006835105,30,-15
Destino-256 E02844,A-684216,2025-10-28 11:25:14,2025-11-27,427237.74,427237.74,A0010012560006842165,30,-17
Destino-256 E02844,A-684232,2025-10-28 13:15:14,2025-11-27,446579.35,446579.35,A0010012560006842325,30,-17
Destino-256 E02844,A-685372,2025-10-31 13:05:14,2025-11-30,426825.63,339992.21,A0010012560006853721,30,-20
Destino-256 E02844,A-686362,2025-11-03 18:24:00,2025-12-03,448422.47,448422.47,A0010012560006863626,30,-23
Destino-256 E02844,A-686704,2025-11-04 13:14:01,2025-12-04,460627.83,460627.83,A0010012560006867046,30,-24
Destino-256 E02844,A-686825,2025-11-04 18:24:04,2025-12-04,427281.15,427281.15,A0010012560006868251,30,-24
Destino-256 E02844,A-688611,2025-11-09 17:31:09,2025-12-09,428105.47,428105.47,A0010012560006886116,30,-29
Destino-256 E02844,A-688418,2025-11-08 15:44:00,2025-12-08,447009.16,447009.16,A0010012560006884181,30,-28
Destino-256 E02844,A-688335,2025-11-08 12:04:02,2025-12-08,466394.3,466394.3,A0010012560006883350,30,-28
