Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-265 E05775,A-688130,2025-11-08 02:43:45,2025-12-08,726257.78,726257.78,A0010012650006881303,30,-28
Destino-265 E05775,A-688131,2025-11-08 02:44:50,2025-12-08,674370.23,674370.23,A0010012650006881319,30,-28
Destino-265 E05775,A-685777,2025-11-01 12:53:59,2025-12-01,1051225.28,1051225.28,A0010012650006857779,30,-21
Destino-265 E05775,A-685368,2025-10-31 12:45:13,2025-11-30,728295.49,697535.77,A0010012650006853688,30,-20
Destino-265 E05775,A-686025,2025-11-02 16:58:12,2025-12-02,1036942.76,1036942.76,A0010012650006860252,30,-22
Destino-265 E05775,A-684241,2025-10-28 13:23:06,2025-11-27,359918.4,359918.4,A0010012650006842415,30,-17
Destino-265 E05775,A-684243,2025-10-28 13:24:36,2025-11-27,359895.65,359895.65,A0010012650006842436,30,-17
Destino-265 E05775,A-677909,2025-10-10 13:30:52,2025-11-09,339416.26,339416.26,A0010012650006779097,30,1
Destino-265 E05775,A-682181,2025-10-22 17:05:13,2025-11-21,739082.66,739082.66,A0010012650006821811,30,-11
Destino-265 E05775,A-679723,2025-10-15 22:18:21,2025-10-15,320777.05,320777.05,A0010012650006797234,0,26
Destino-265 E05775,A-679980,2025-10-16 13:25:12,2025-11-15,752025.45,752025.45,A0010012650006799807,30,-5
Destino-265 E05775,A-678931,2025-10-13 23:55:10,2025-11-12,784134.12,777495.93,A0010012650006789312,30,-2
