Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-277 E07564,A-687983,2025-11-07 15:04:01,2025-11-17,231353.17,231353.17,A0080012770006879834,10,-7
Destino-277 E07564,A-687989,2025-11-07 15:14:03,2025-11-17,215350.66,215350.66,A0080012770006879898,10,-7
Destino-277 E07564,A-687990,2025-11-07 15:14:03,2025-11-17,231539.85,231539.85,A0080012770006879909,10,-7
Destino-277 E07564,A-688002,2025-11-07 15:44:06,2025-11-17,236639.33,236639.33,A0080012770006880025,10,-7
Destino-277 E07564,A-688203,2025-11-08 06:44:02,2025-11-18,219294.56,219294.56,A0080012770006882034,10,-8
Destino-277 E07564,A-688210,2025-11-08 07:04:01,2025-11-18,242377.4,242377.4,A0080012770006882109,10,-8
Destino-277 E07564,A-688470,2025-11-08 18:44:00,2025-11-18,236047.12,236047.12,A0080012770006884708,10,-8
Destino-277 E07564,A-688475,2025-11-08 18:53:59,2025-11-18,236118.08,236118.08,A0080012770006884756,10,-8
Destino-277 E07564,A-687020,2025-11-05 09:24:01,2025-11-15,233558.27,233558.27,A0080012770006870200,10,-5
Destino-277 E07564,A-687028,2025-11-05 09:44:00,2025-11-15,233301.37,233301.37,A0080012770006870285,10,-5
Destino-277 E07564,A-687132,2025-11-05 15:04:04,2025-11-15,231773.14,231773.14,A0080012770006871320,10,-5
Destino-277 E07564,A-687133,2025-11-05 15:04:05,2025-11-15,215655.9,215655.9,A0080012770006871335,10,-5
Destino-277 E07564,A-687248,2025-11-05 22:14:00,2025-11-15,233522.99,233522.99,A0080012770006872481,10,-5
Destino-277 E07564,A-687251,2025-11-05 22:24:01,2025-11-15,233592.99,233592.99,A0080012770006872513,10,-5
Destino-277 E07564,A-687388,2025-11-06 06:44:00,2025-11-16,234642.89,234642.89,A0080012770006873882,10,-6
Destino-277 E07564,A-687393,2025-11-06 06:54:01,2025-11-16,234572.91,234572.91,A0080012770006873936,10,-6
Destino-277 E07564,A-687669,2025-11-06 22:43:59,2025-11-16,350016.18,350016.18,A0080012770006876696,10,-6
Destino-277 E07564,A-687663,2025-11-06 22:34:02,2025-11-16,349969.53,349969.53,A0080012770006876632,10,-6
Destino-277 E07564,A-686964,2025-11-05 06:24:00,2025-11-15,237967.55,237967.55,A0080012770006869643,10,-5
Destino-277 E07564,A-686966,2025-11-05 06:24:02,2025-11-15,219166.23,219166.23,A0080012770006869664,10,-5
