Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-467 E10051,A-687275,2025-11-05 23:24:05,2025-11-13,215638.55,215638.55,A1011694670006872756,8,-3
Destino-467 E10051,A-687280,2025-11-05 23:44:00,2025-11-13,215638.55,215638.55,A1011694670006872809,8,-3
Destino-467 E10051,A-688120,2025-11-07 23:44:07,2025-11-15,225731.23,225731.23,A1011694670006881202,8,-5
Destino-467 E10051,A-688121,2025-11-07 23:44:08,2025-11-15,225731.23,225731.23,A1011694670006881218,8,-5
Destino-467 E10051,A-687929,2025-11-07 12:04:02,2025-11-15,215463.41,215463.41,A1011694670006879291,8,-5
Destino-467 E10051,A-687932,2025-11-07 12:04:04,2025-11-15,215594.77,215594.77,A1011694670006879323,8,-5
Destino-467 E10051,A-686386,2025-11-03 19:34:01,2025-11-11,225616.59,113094.79,A1011694670006863865,8,-1
Destino-467 E10051,A-686387,2025-11-03 19:44:00,2025-11-11,225616.59,225616.59,A1011694670006863870,8,-1
Destino-467 E10051,A-686888,2025-11-04 23:44:02,2025-11-12,232925.92,232925.92,A1011694670006868889,8,-2
Destino-467 E10051,A-686893,2025-11-04 23:54:01,2025-11-12,232831.89,232831.89,A1011694670006868933,8,-2
