Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-237 E00601,A-687098,2025-11-05 14:35:20,2025-12-05,216995.32,216995.32,A0010012370006870980,30,-25
Destino-237 E00601,A-687112,2025-11-05 14:35:32,2025-12-05,216951.74,216951.74,A0010012370006871125,30,-25
Destino-237 E00601,A-686152,2025-11-03 08:04:02,2025-12-03,218062.98,218062.98,A0010012370006861524,30,-23
Destino-237 E00601,A-686153,2025-11-03 08:24:00,2025-12-03,217954.01,217954.01,A0010012370006861539,30,-23
Destino-237 E00601,A-679283,2025-10-14 18:55:11,2025-11-13,237348.77,237348.77,A0010012370006792835,30,-3
Destino-237 E00601,A-679287,2025-10-14 19:05:14,2025-11-13,237324.98,237324.98,A0010012370006792877,30,-3
Destino-237 E00601,A-679006,2025-10-14 05:55:10,2025-11-13,218673.05,218673.05,A0010012370006790069,30,-3
Destino-237 E00601,A-679008,2025-10-14 06:05:11,2025-11-13,217474.66,217474.66,A0010012370006790080,30,-3
Destino-237 E00601,A-680323,2025-10-17 10:35:12,2025-11-16,217365.73,217365.73,A0010012370006803236,30,-6
Destino-237 E00601,A-680328,2025-10-17 10:45:13,2025-11-16,217343.92,217343.92,A0010012370006803284,30,-6
Destino-237 E00601,A-681388,2025-10-20 20:05:12,2025-11-19,217387.52,217387.52,A0010012370006813886,30,-9
Destino-237 E00601,A-681392,2025-10-20 20:25:12,2025-11-19,217474.66,217474.66,A0010012370006813925,30,-9
Destino-237 E00601,A-681797,2025-10-21 21:15:14,2025-11-20,231832.61,180921.37,A0010012370006817978,30,-10
Destino-237 E00601,A-681802,2025-10-21 21:35:14,2025-11-20,231948.85,231948.85,A0010012370006818027,30,-10
Destino-237 E00601,A-684930,2025-10-30 07:45:19,2025-11-29,237523.01,237523.01,A0010012370006849303,30,-19
Destino-237 E00601,A-684938,2025-10-30 07:55:15,2025-11-29,237451.76,237451.76,A0010012370006849388,30,-19
Destino-237 E00601,A-684563,2025-10-29 09:55:13,2025-11-28,217561.84,217561.84,A0010012370006845636,30,-18
Destino-237 E00601,A-684564,2025-10-29 09:55:15,2025-11-28,217518.25,217518.25,A0010012370006845642,30,-18
Destino-237 E00601,A-682423,2025-10-23 09:15:18,2025-11-22,217540.04,217540.04,A0010012370006824234,30,-12
Destino-237 E00601,A-682414,2025-10-23 09:05:16,2025-11-22,217627.19,217627.19,A0010012370006824149,30,-12
Destino-237 E00601,A-683850,2025-10-27 14:15:19,2025-11-26,216777.43,216777.43,A0010012370006838502,30,-16
Destino-237 E00601,A-683852,2025-10-27 14:25:12,2025-11-26,216712.05,216712.05,A0010012370006838524,30,-16
