Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-230 E10297,A-686549,2025-11-04 06:04:00,2025-12-04,220327.99,220327.99,A0010012300006865490,30,-24
Destino-230 E10297,A-686550,2025-11-04 06:24:00,2025-12-04,219194.52,219194.52,A0010012300006865500,30,-24
Destino-230 E10297,A-686863,2025-11-04 22:24:00,2025-12-04,218039.25,218039.25,A0010012300006868638,30,-24
Destino-230 E10297,A-686864,2025-11-04 22:24:01,2025-12-04,217755.89,217755.89,A0010012300006868644,30,-24
Destino-230 E10297,A-684387,2025-10-28 19:55:11,2025-11-27,218191.84,218191.84,A0010012300006843878,30,-17
Destino-230 E10297,A-684388,2025-10-28 19:55:12,2025-11-27,218017.46,218017.46,A0010012300006843884,30,-17
Destino-230 E10297,A-683810,2025-10-27 13:15:12,2025-11-26,434269.33,434269.33,A0010012300006838109,30,-16
Destino-230 E10297,A-685443,2025-10-31 16:35:20,2025-11-30,216927.58,216927.58,A0010012300006854433,30,-20
Destino-230 E10297,A-685446,2025-10-31 16:49:00,2025-11-30,217014.78,217014.78,A0010012300006854460,30,-20
Destino-230 E10297,A-681389,2025-10-20 20:05:13,2025-11-19,217450.72,217450.72,A0010012300006813893,30,-9
Destino-230 E10297,A-681393,2025-10-20 20:25:12,2025-11-19,217385.33,217385.33,A0010012300006813931,30,-9
Destino-230 E10297,A-678827,2025-10-13 16:55:13,2025-11-12,217276.35,217276.35,A0010012300006788276,30,-2
Destino-230 E10297,A-678830,2025-10-13 17:05:12,2025-11-12,217407.14,217407.14,A0010012300006788308,30,-2
Destino-230 E10297,A-678047,2025-10-10 22:05:10,2025-11-09,217625.1,217625.1,A0010012300006780474,30,1
Destino-230 E10297,A-678053,2025-10-10 22:25:11,2025-11-09,217450.72,217450.72,A0010012300006780533,30,1
Destino-230 E10297,A-678290,2025-10-11 12:05:17,2025-11-10,217145.57,217145.57,A0010012300006782905,30,0
Destino-230 E10297,A-678296,2025-10-11 12:15:17,2025-11-10,217407.14,217407.14,A0010012300006782969,30,0
Destino-230 E10297,A-680452,2025-10-17 15:55:12,2025-11-16,231179.63,231179.63,A0010012300006804521,30,-6
Destino-230 E10297,A-680458,2025-10-17 16:05:15,2025-11-16,231482.57,231482.57,A0010012300006804584,30,-6
Destino-230 E10297,A-679710,2025-10-15 21:15:11,2025-11-14,217472.54,217472.54,A0010012300006797105,30,-4
Destino-230 E10297,A-679711,2025-10-15 21:25:15,2025-11-14,217319.95,217319.95,A0010012300006797111,30,-4
Destino-230 E10297,A-682509,2025-10-23 14:25:13,2025-11-22,230591.92,155745.94,A0010012300006825093,30,-12
Destino-230 E10297,A-682515,2025-10-23 14:35:14,2025-11-22,230684.97,230684.97,A0010012300006825152,30,-12
Destino-230 E10297,A-680500,2025-10-17 18:45:15,2025-11-16,217276.35,217276.35,A0010012300006805000,30,-6
Destino-230 E10297,A-680495,2025-10-17 18:35:14,2025-11-16,217298.14,217298.14,A0010012300006804952,30,-6
Destino-230 E10297,A-682568,2025-10-23 16:45:13,2025-11-22,217189.16,217189.16,A0010012300006825684,30,-12
Destino-230 E10297,A-682573,2025-10-23 16:55:12,2025-11-22,217167.35,217167.35,A0010012300006825737,30,-12
Destino-230 E10297,A-688785,2025-11-10 08:24:03,2025-12-10,740434.21,740434.21,A0010012300006887855,30,-30
Destino-230 E10297,A-688858,2025-11-10 11:34:01,2025-12-10,686225.33,686225.33,A0010012300006888586,30,-30
Destino-230 E10297,A-688334,2025-11-08 12:04:02,2025-12-08,233615.44,233615.44,A0010012300006883349,30,-28
Destino-230 E10297,A-688339,2025-11-08 12:14:00,2025-12-08,217254.54,217254.54,A0010012300006883397,30,-28
