Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-532 E05360,A-688042,2025-11-07 18:24:03,2025-11-14,216843.35,216843.35,A0130095320006880428,7,-4
Destino-532 E05360,A-688045,2025-11-07 18:33:59,2025-11-14,217083.1,217083.1,A0130095320006880454,7,-4
Destino-532 E05360,A-688128,2025-11-08 00:04:02,2025-11-15,236619.84,236619.84,A0130095320006881286,7,-5
Destino-532 E05360,A-688129,2025-11-08 00:24:00,2025-11-15,236454.27,236454.27,A0130095320006881292,7,-5
Destino-532 E05360,A-688541,2025-11-09 07:44:02,2025-11-16,217802.63,217802.63,A0130095320006885416,7,-6
Destino-532 E05360,A-688543,2025-11-09 07:54:01,2025-11-16,217693.5,217693.5,A0130095320006885437,7,-6
Destino-532 E05360,A-687630,2025-11-06 18:34:02,2025-11-13,217104.88,217104.88,A0130095320006876300,7,-3
Destino-532 E05360,A-687633,2025-11-06 18:44:01,2025-11-13,217104.88,217104.88,A0130095320006876337,7,-3
Destino-532 E05360,A-687191,2025-11-05 17:44:01,2025-11-12,323654.65,323654.65,A0130095320006871919,7,-2
Destino-532 E05360,A-687194,2025-11-05 18:04:00,2025-11-12,347481.08,347481.08,A0130095320006871946,7,-2
Destino-532 E05360,A-688837,2025-11-10 11:04:00,2025-11-17,217649.86,217649.86,A0130095320006888378,7,-7
Destino-532 E05360,A-688844,2025-11-10 11:04:05,2025-11-17,217453.44,217453.44,A0130095320006888443,7,-7
Destino-532 E05360,A-688787,2025-11-10 08:24:05,2025-11-17,241983.08,241983.08,A0130095320006887876,7,-7
Destino-532 E05360,A-688792,2025-11-10 08:34:03,2025-11-17,241862.37,241862.37,A0130095320006887921,7,-7
Destino-532 E05360,A-686814,2025-11-04 17:44:02,2025-11-11,215501.7,215501.7,A0130095320006868149,7,-1
Destino-532 E05360,A-686817,2025-11-04 17:54:01,2025-11-11,215545.17,215545.17,A0130095320006868175,7,-1
Destino-532 E05360,A-686553,2025-11-04 06:44:00,2025-11-11,237518.53,237518.53,A0130095320006865537,7,-1
Destino-532 E05360,A-686555,2025-11-04 06:44:01,2025-11-11,236477.93,236477.93,A0130095320006865558,7,-1
