Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-178 E09061,A-686138,2025-11-03 07:27:09,2025-12-03,686886.29,686886.29,A0010011780006861388,30,-23
Destino-178 E09061,A-685806,2025-11-01 14:43:33,2025-12-01,863824.56,863824.56,A0010011780006858064,30,-21
Destino-178 E09061,A-685432,2025-10-31 16:15:11,2025-11-30,1049313.2,1049313.2,A0010011780006854329,30,-20
Destino-178 E09061,A-686672,2025-11-04 12:04:00,2025-12-04,946774.35,946774.35,A0010011780006866723,30,-24
Destino-178 E09061,A-687919,2025-11-07 11:45:01,2025-12-07,368888.78,368888.78,A0010011780006879191,30,-27
Destino-178 E09061,A-687920,2025-11-07 11:45:50,2025-12-07,368865.5,368865.5,A0010011780006879201,30,-27
Destino-178 E09061,A-679577,2025-10-15 13:15:14,2025-11-14,910353.04,910353.04,A0010011780006795779,30,-4
Destino-178 E09061,A-678819,2025-10-13 16:35:11,2025-11-12,736033.33,727905.38,A0010011780006788199,30,-2
Destino-178 E09061,A-678839,2025-10-13 17:45:12,2025-11-12,683914.47,683914.47,A0010011780006788391,30,-2
Destino-178 E09061,A-679975,2025-10-16 13:05:14,2025-11-15,983622.62,983622.62,A0010011780006799755,30,-5
Destino-178 E09061,A-681614,2025-10-21 11:25:13,2025-11-20,642960.73,642960.73,A0010011780006816140,30,-10
Destino-178 E09061,A-681618,2025-10-21 11:35:11,2025-11-20,799806.8,799806.8,A0010011780006816182,30,-10
Destino-178 E09061,A-681173,2025-10-20 10:12:05,2025-11-19,685411.76,685411.76,,30,-9
Destino-178 E09061,A-678025,2025-10-10 20:03:11,2025-11-09,685783.99,685783.99,A0010011780006780253,30,1
Destino-178 E09061,A-678173,2025-10-11 07:35:15,2025-11-10,739553.73,739553.73,A0010011780006781734,30,0
Destino-178 E09061,A-678192,2025-10-11 08:05:16,2025-11-10,673610.96,673610.96,A0010011780006781922,30,0
Destino-178 E09061,A-685383,2025-10-31 13:38:14,2025-11-30,674999.22,511490.49,A0010011780006853833,30,-20
Destino-178 E09061,A-684827,2025-10-30 00:41:35,2025-11-29,673914.65,673914.65,A0010011780006848277,30,-19
Destino-178 E09061,A-683255,2025-10-25 10:29:26,2025-11-24,705305.35,705305.35,A0010011780006832553,30,-14
Destino-178 E09061,A-682803,2025-10-24 08:03:06,2025-11-23,704650.66,704650.66,A0010011780006828031,30,-13
Destino-178 E09061,A-682804,2025-10-24 08:04:37,2025-11-23,673025.36,673025.36,A0010011780006828047,30,-13
Destino-178 E09061,A-683547,2025-10-26 13:28:56,2025-11-25,341794.59,341794.59,A0010011780006835473,30,-15
Destino-178 E09061,A-683548,2025-10-26 13:29:56,2025-11-25,683654.25,683654.25,A0010011780006835489,30,-15
Destino-178 E09061,A-683549,2025-10-26 13:31:12,2025-11-25,341772.9,341772.9,A0010011780006835495,30,-15
Destino-178 E09061,A-682494,2025-10-23 13:05:14,2025-11-22,797436.26,797436.26,A0010011780006824941,30,-12
Destino-178 E09061,A-684182,2025-10-28 09:14:27,2025-11-27,705237.23,705237.23,A0010011780006841829,30,-17
Destino-178 E09061,A-688371,2025-11-08 13:23:24,2025-12-08,909181.84,909181.84,A0010011780006883718,30,-28
Destino-178 E09061,A-688510,2025-11-09 00:20:31,2025-12-09,919014.05,919014.05,A0010011780006885109,30,-29
