Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-543 E08133,A-688267,2025-11-08 09:04:00,2025-11-18,216570.46,216570.46,A1012125430006882678,10,-8
Destino-543 E08133,A-688279,2025-11-08 09:14:02,2025-11-18,241638.85,241638.85,A1012125430006882791,10,-8
Destino-543 E08133,A-687867,2025-11-07 09:44:02,2025-11-17,216592.35,216592.35,A1012125430006878672,10,-7
Destino-543 E08133,A-687856,2025-11-07 09:24:00,2025-11-17,238578.76,238578.76,A1012125430006878566,10,-7
Destino-543 E08133,A-685642,2025-11-01 07:04:03,2025-11-11,216176.27,216176.27,A1012125430006856429,10,-1
Destino-543 E08133,A-685632,2025-11-01 06:44:03,2025-11-11,238578.76,238578.76,A1012125430006856328,10,-1
Destino-543 E08133,A-687057,2025-11-05 14:34:46,2025-11-15,228533.21,228533.21,A1012125430006870577,10,-5
Destino-543 E08133,A-687058,2025-11-05 14:34:47,2025-11-15,216198.18,216198.18,A1012125430006870583,10,-5
Destino-543 E08133,A-686641,2025-11-04 10:54:01,2025-11-14,238098.23,238098.23,A1012125430006866419,10,-4
Destino-543 E08133,A-686651,2025-11-04 11:14:01,2025-11-14,216329.57,216329.57,A1012125430006866510,10,-4
Destino-543 E08133,A-687389,2025-11-06 06:44:01,2025-11-16,217052.2,217052.2,A1012125430006873893,10,-6
Destino-543 E08133,A-687397,2025-11-06 07:04:02,2025-11-16,216395.26,216395.26,A1012125430006873973,10,-6
Destino-543 E08133,A-687510,2025-11-06 11:54:00,2025-11-16,228094.31,228094.31,A1012125430006875108,10,-6
Destino-543 E08133,A-687524,2025-11-06 12:54:15,2025-11-16,238050.2,238050.2,A1012125430006875242,10,-6
