Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-260 E13063,A-686030,2025-11-02 22:44:01,2025-11-20,216426.11,216426.11,A1010602600006860305,18,-10
Destino-260 E13063,A-686026,2025-11-02 22:24:00,2025-11-20,216643.27,216643.27,A1010602600006860268,18,-10
Destino-260 E13063,A-686577,2025-11-04 07:34:01,2025-11-22,233070.84,233070.84,A1010602600006865772,18,-12
Destino-260 E13063,A-686584,2025-11-04 08:04:00,2025-11-22,216578.12,216578.12,A1010602600006865847,18,-12
Destino-260 E13063,A-685450,2025-10-31 17:15:00,2025-11-18,212698.67,212698.67,A1010602600006854508,18,-8
Destino-260 E13063,A-685421,2025-10-31 15:45:14,2025-11-18,231723.33,185458.59,A1010602600006854211,18,-8
Destino-260 E13063,A-681915,2025-10-22 06:45:12,2025-11-09,227106.47,227106.47,A1010602600006819154,18,1
Destino-260 E13063,A-681923,2025-10-22 07:05:13,2025-11-09,213585.97,213585.97,A1010602600006819234,18,1
Destino-260 E13063,A-683081,2025-10-24 23:25:12,2025-11-11,235312.78,235312.78,A1010602600006830819,18,-1
Destino-260 E13063,A-683157,2025-10-25 09:54:01,2025-11-12,213628.96,213628.96,A1010602600006831576,18,-2
Destino-260 E13063,A-683589,2025-10-26 23:25:12,2025-11-13,212548.83,212548.83,A1010602600006835898,18,-3
Destino-260 E13063,A-683591,2025-10-26 23:45:11,2025-11-13,212506.02,212506.02,A1010602600006835915,18,-3
Destino-260 E13063,A-687789,2025-11-07 06:44:00,2025-11-25,218163.59,218163.59,A1010602600006877893,18,-15
Destino-260 E13063,A-687791,2025-11-07 06:44:02,2025-11-25,236478.29,236478.29,A1010602600006877910,18,-15
