Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-212 E05014,A-687936,2025-11-07 12:34:01,2025-12-07,216007.75,216007.75,A0010012120006879364,30,-27
Destino-212 E05014,A-687942,2025-11-07 12:44:01,2025-12-07,215899.13,215899.13,A0010012120006879423,30,-27
Destino-212 E05014,A-688238,2025-11-08 08:04:01,2025-12-08,240911.03,240911.03,A0010012120006882384,30,-28
Destino-212 E05014,A-688246,2025-11-08 08:13:59,2025-12-08,240838.72,240838.72,A0010012120006882464,30,-28
Destino-212 E05014,A-688829,2025-11-10 10:24:01,2025-12-10,240669.97,240669.97,A0010012120006888299,30,-30
Destino-212 E05014,A-688830,2025-11-10 10:24:02,2025-12-10,241128.01,241128.01,A0010012120006888309,30,-30
Destino-212 E05014,A-686696,2025-11-04 13:04:04,2025-12-04,215887.49,215887.49,A0010012120006866966,30,-24
Destino-212 E05014,A-686697,2025-11-04 13:04:05,2025-12-04,215822.45,215822.45,A0010012120006866971,30,-24
Destino-212 E05014,A-687061,2025-11-05 14:34:49,2025-12-05,234547.72,234547.72,A0010012120006870618,30,-25
Destino-212 E05014,A-686479,2025-11-04 04:24:15,2025-12-04,234901.97,234901.97,A0010012120006864796,30,-24
Destino-212 E05014,A-686480,2025-11-04 04:24:16,2025-12-04,234878.34,234878.34,A0010012120006864806,30,-24
Destino-212 E05014,A-687084,2025-11-05 14:35:08,2025-12-05,234547.72,234547.72,A0010012120006870847,30,-25
Destino-212 E05014,A-687718,2025-11-07 04:24:13,2025-12-07,235539.58,235539.58,A0010012120006877189,30,-27
Destino-212 E05014,A-685305,2025-10-31 08:25:12,2025-11-30,212998.0,212998.0,A0010012120006853053,30,-20
Destino-212 E05014,A-685910,2025-11-01 20:24:01,2025-12-01,215757.37,215757.37,A0010012120006859107,30,-21
Destino-212 E05014,A-685912,2025-11-01 20:34:00,2025-12-01,215735.69,215735.69,A0010012120006859129,30,-21
Destino-212 E05014,A-684766,2025-10-29 20:55:11,2025-11-28,233023.49,150103.91,A0010012120006847667,30,-18
Destino-212 E05014,A-685152,2025-10-30 19:45:11,2025-11-29,232741.68,232741.68,A0010012120006851529,30,-19
Destino-212 E05014,A-683992,2025-10-27 22:25:12,2025-11-26,233986.29,233986.29,A0010012120006839927,30,-16
Destino-212 E05014,A-683997,2025-10-27 22:25:16,2025-11-26,233469.66,233469.66,A0010012120006839974,30,-16
Destino-212 E05014,A-684233,2025-10-28 13:15:16,2025-11-27,211971.99,211971.99,A0010012120006842334,30,-17
Destino-212 E05014,A-684234,2025-10-28 13:15:17,2025-11-27,212036.14,212036.14,A0010012120006842340,30,-17
Destino-212 E05014,A-683283,2025-10-25 11:51:19,2025-11-24,212778.88,212778.88,A0010012120006832833,30,-14
Destino-212 E05014,A-683285,2025-10-25 11:51:21,2025-11-24,212821.7,212821.7,A0010012120006832854,30,-14
Destino-212 E05014,A-682793,2025-10-24 07:56:32,2025-11-23,213308.31,213308.31,A0010012120006827933,30,-13
Destino-212 E05014,A-683011,2025-10-24 18:05:13,2025-11-23,234658.74,234658.74,A0010012120006830111,30,-13
Destino-212 E05014,A-683017,2025-10-24 18:25:13,2025-11-23,234682.43,234682.43,A0010012120006830174,30,-13
Destino-212 E05014,A-682791,2025-10-24 07:56:30,2025-11-23,213351.21,213351.21,A0010012120006827912,30,-13
Destino-212 E05014,A-680252,2025-10-17 07:15:15,2025-11-16,232866.77,232866.77,A0010012120006802528,30,-6
Destino-212 E05014,A-680248,2025-10-17 07:05:13,2025-11-16,233404.31,233404.31,A0010012120006802480,30,-6
Destino-212 E05014,A-679858,2025-10-16 07:15:16,2025-11-15,232796.68,232166.33,A0010012120006798581,30,-5
Destino-212 E05014,A-679868,2025-10-16 07:25:16,2025-11-15,232586.32,232586.32,A0010012120006798682,30,-5
Destino-212 E05014,A-680358,2025-10-17 12:05:12,2025-11-16,214090.18,214090.18,A0010012120006803588,30,-6
Destino-212 E05014,A-680365,2025-10-17 12:15:12,2025-11-16,214090.18,214090.18,A0010012120006803652,30,-6
Destino-212 E05014,A-679305,2025-10-14 20:35:11,2025-11-13,214197.74,214197.74,A0010012120006793055,30,-3
Destino-212 E05014,A-679306,2025-10-14 20:35:12,2025-11-13,214240.78,214240.78,A0010012120006793061,30,-3
Destino-212 E05014,A-677878,2025-10-10 12:15:17,2025-11-09,216228.66,216228.66,A0010012120006778781,30,1
Destino-212 E05014,A-677882,2025-10-10 12:25:13,2025-11-09,216250.38,216250.38,A0010012120006778829,30,1
Destino-212 E05014,A-680779,2025-10-18 12:25:13,2025-11-17,213687.96,213687.96,A0010012120006807792,30,-7
Destino-212 E05014,A-680784,2025-10-18 12:25:17,2025-11-17,213730.94,213730.94,A0010012120006807845,30,-7
Destino-212 E05014,A-681740,2025-10-21 17:05:12,2025-11-20,213945.92,213945.92,A0010012120006817404,30,-10
Destino-212 E05014,A-678851,2025-10-13 18:35:12,2025-11-12,231628.12,229103.02,A0010012120006788516,30,-2
Destino-212 E05014,A-678854,2025-10-13 18:45:12,2025-11-12,231604.76,231604.76,A0010012120006788543,30,-2
Destino-212 E05014,A-681748,2025-10-21 17:45:11,2025-11-20,213945.92,213945.92,A0010012120006817489,30,-10
